uid,up主昵称,B站地址,番茄指数,粉丝增量,粉丝总数,涨粉率,一级分类,二级分类
585238746,三哈兄弟-沙雕日常,https://space.bilibili.com/585238746,3474,12719.0,456541,2.79%,生活,搞笑
492840942,云视听小电视-TV,https://space.bilibili.com/492840942,3516.8,12634.0,12208849,0.10%,影视,预告·资讯
475961,翼王,https://space.bilibili.com/475961,3489.4,12616.0,672137,1.88%,科技,数码
323248245,青柠动画城,https://space.bilibili.com/323248245,3419.3,12614.0,203221,6.21%,国创,国产原创相关
24499612,鱼上学,https://space.bilibili.com/24499612,1377.2,12379.0,14555,85.05%,动画,短片·手书·配音
2023878898,真的是小emo了,https://space.bilibili.com/2023878898,1268,12264.0,14257,86.02%,舞蹈,明星舞蹈
57249499,闪闪出击-,https://space.bilibili.com/57249499,915.5,12107.0,13522,89.54%,时尚,服饰
691112620,小历教日语,https://space.bilibili.com/691112620,2932.1,11842.0,31809,37.23%,知识,校园学习
379901741,胡桃的安官人,https://space.bilibili.com/379901741,1518,11445.0,14004,81.73%,生活,日常
1843844124,非匿名指令,https://space.bilibili.com/1843844124,3481.4,11332.0,743302,1.52%,游戏,手机游戏
440916477,吉吉kichi,https://space.bilibili.com/440916477,2632.9,11192.0,22491,49.76%,生活,家居房产
431073645,你的影月月,https://space.bilibili.com/431073645,3505.8,11066.0,3624002,0.31%,游戏,手机游戏
628752367,野原新袜子,https://space.bilibili.com/628752367,575,11037.0,12038,91.68%,时尚,服饰
2022490467,想在极夜里冬眠,https://space.bilibili.com/2022490467,811.8,10898.0,12177,89.50%,动画,短片·手书·配音
351251536,雄十一浪,https://space.bilibili.com/351251536,3448.8,10755.0,307644,3.50%,生活,搞笑
326499679,哔哩哔哩漫画,https://space.bilibili.com/326499679,3346.7,10540.0,42102857,0.03%,动画,综合
174890586,魔鬼厨房DK,https://space.bilibili.com/174890586,3492.6,10539.0,1059157,1.00%,美食,美食制作
169873720,爱抖腿的小鹿,https://space.bilibili.com/169873720,949,10500.0,11962,87.78%,动物圈,动物综合
57863910,王者荣耀,https://space.bilibili.com/57863910,3517.6,10438.0,4670374,0.22%,游戏,电子竞技
66607740,宋浩老师官方,https://space.bilibili.com/66607740,3509,10316.0,4910231,0.21%,知识,校园学习
2134512571,流量卡研究所,https://space.bilibili.com/2134512571,1716,10289.0,13443,76.54%,科技,数码
1827922782,圆脸颖入职记,https://space.bilibili.com/1827922782,3486.1,10152.0,775683,1.31%,生活,搞笑
29108869,阿元解说,https://space.bilibili.com/29108869,897.5,10055.0,11453,87.79%,游戏,单机游戏
