视频名称,up主昵称,播放新增,播放总数,点赞新增,点赞总数,收藏新增,收藏总数,评论新增,评论总数,投币新增,投币总数,一级分类,二级分类
买了保鲜膜，还要花钱买一个切割器？,谣言鉴货,274364,444460,7511,12667,610,1096,131,279,84,150,生活,日常
当我的姐妹是个大富婆……,白醋少女,272784,272784,21588,21588,2654,2654,467,467,418,418,生活,日常
【柳岩】世界杯开幕 我进球了,柳岩LIUYAN,272111,1302047,22547,110967,1022,4857,249,1650,611,2549,舞蹈,舞蹈综合
纵身一跃后迎接的是它的海洋,爱漫君的锅,271345,471433,1370,16153,3336,4176,3,129,99,177,影视,影视剪辑
《原神》寻味之旅——「璃月食集」第二期,原神,270948,1403364,22468,190325,4183,30173,762,7875,8604,72730,游戏,手机游戏
当蓝色妖姬遇到AI后....,楼上的老张,269740,1221183,6389,52845,9022,32588,70,748,1122,6223,生活,搞笑
打飞的来看世界杯啦！亲眼看到第一个进球！,,268715,1027450,47323,134021,2623,6621,273,2198,761,4884,,
氪星情报站Vol.12 |  极氪009 曜世登场,极氪,268559,707752,335,1161,57,169,8,56,44,141,汽车,汽车生活
沙壁小呆呆获得荣誉铠甲，爆超小菲比五人组正式成立！,青柠动画城,268415,526169,11201,24936,1074,1910,10,418,546,1217,国创,国产原创相关
和日本女友大吵了一架后，我就开始住在网吧了...,kei和marin,268333,268333,25636,25636,2254,2254,370,370,13390,13390,生活,搞笑
如何快速进入学习状态,觅2,266147,1428677,8650,127194,943,9670,47,1214,307,5029,动画,短片·手书·配音
唯一3次登上世界杯的女人！拉丁女神夏奇拉， 满足男人所有幻想,下饭音乐,265765,399696,4010,7359,571,987,155,306,53,84,,
如何激怒一个洁癖的人,黄一刀有毒,265178,1898902,5320,62930,756,8685,142,1560,233,2262,生活,搞笑
远离赌球！这份世界杯防骗指南请查收,,264073,264073,18287,18287,385,385,529,529,245,245,资讯,热点
这不比大口吃肉爽？,秃草是真的,263604,857156,7161,30969,435,1318,95,439,88,445,美食,美食测评
我突然发现了我男友的特殊癖好，震惊了我的三观，我还能和他在一起吗？,龙飞律师,263450,503461,11810,24739,1245,2491,871,1966,387,770,知识,社科·法律·心理
女生一百个小秘密之 洗衣篇,我是雪怡,263081,740933,5486,17746,386,1220,137,335,22,88,影视,短片
30岁失业后，我踏入了东北最神秘的第三产业,老张人在江湖,262731,600333,11296,25262,3607,7932,403,1390,7625,15540,生活,日常
搬了两天砖，生了两场病，浑身上下还剩8块,解说刘大大,261779,478515,486,3002,2336,4204,0,130,182,417,游戏,单机游戏
【4K珍藏】世界杯名曲《旗开得胜》！梦回那年夏天！,4K音乐馆,261021,507355,8616,16859,4611,9184,472,1021,1250,2215,音乐,MV
《动物迷惑行为大赏131》,龙馍馍,259644,930293,11683,49675,4060,7545,25,329,568,4567,动物圈,大熊猫
试吃俄罗斯边防部队24小时军粮，我愿称之为豪华版下午茶套餐,吃货小伟V,259281,497858,9154,22896,850,2000,391,887,1862,5760,美食,美食测评
范大酋长怒批卡塔尔国足，钱都不要了！,,258245,1327117,10741,64879,1528,8284,109,1564,770,5066,鬼畜,鬼畜剧场
我的世界：循环3，什么都解决了，就是没想到会爆炸,阿威游戏,258112,405688,215,488,2098,3364,0,11,57,111,游戏,手机游戏
【昨日头条】12：hope被禁赛！doinb新版本无敌，北枫被压成2200输出！,德云小太阳,257138,368416,8529,15552,317,685,136,292,1308,3028,游戏,电子竞技
为什么中国不废除死刑！？保留死刑不文明！？外国废死导致了什么后果！？,潘小美PrettyPan,256731,1015371,4345,80866,5319,17175,72,1773,775,7561,知识,人文历史
GG爆成功博奇解锁幸福战甲，五铠合一专打菲G！,,255031,255031,13308,13308,700,700,856,856,723,723,,
【outfits*4秋冬叠叠乐】下半身不要了！？？极繁穿搭你get了吗 ？,酷鹿鹿日记本,252886,320942,25014,29983,3655,4468,205,297,267,353,时尚,服饰
当你带低情商女友参加庆功宴,真子日记,250546,751204,18802,58804,434,1428,160,1037,536,2166,生活,搞笑
终于知道大家为什么都喜欢弟弟了！！！,陈不打工陈,249884,321731,3600,4579,872,989,274,466,163,275,生活,日常
《车 评 人》,中国BOY超级大猩猩,249639,249639,24214,24214,2783,2783,714,714,4638,4638,汽车,汽车生活
从原料开始做费xx巧克力成本需要多少呢？,苟宋本苟,248789,1498031,30974,185727,2925,13468,62,493,1212,7908,美食,美食制作
坦克地位 不再流泪,三桥qzg,248583,342326,21838,33415,382,632,199,366,386,708,游戏,电子竞技
室友为我精心制作的蛋炒饭……,下铺阿豪爱偷吃,248528,1181893,12895,60842,678,3109,293,1399,74,351,美食,美食制作
爆改乡镇公务员宿舍丨同事问是打算原地干到退休吗,是在基层奋斗的小赵yo,248354,1066277,27251,82630,2115,9011,203,1367,913,4845,生活,家居房产
这个哥谁爱当谁当去！,醒醒吧张律_,247777,639451,6903,17910,431,1193,22,63,28,79,影视,短片
【峡谷特别行动】恶意行为处罚升级！,王者荣耀,247351,247351,7776,7776,344,344,3173,3173,189,189,游戏,电子竞技
奇怪的只因，但是日语版,彩虹酱哇,246654,246654,33630,33630,2591,2591,189,189,536,536,动物圈,大熊猫
左手确定加盟JDG，尺帝麻了！红米续约，doinb嘚瑟:还有人敢质疑我的爆料,无畏镜中人,246539,310722,2990,3973,112,167,870,1238,616,863,游戏,电子竞技
快乐秘籍：看湾湾er街坊,Domboys,246022,752338,23898,42899,6531,15358,0,743,1983,5830,娱乐,综艺
别让stray kids看到这个视频,KLQ快乐泉,245722,262114,25172,27465,6323,7002,593,733,1653,1819,娱乐,粉丝创作
乌克兰虐杀俄军战俘,RT今日俄罗斯,245047,290155,9151,12868,453,615,1243,2183,155,247,资讯,环球
广州的感染数据透露出一个重磅消息！,老徐的观点,244371,306502,4268,5616,407,593,615,934,271,420,生活,日常
龙卷风摧毁停车场,360记录仪车祸现场,242697,741657,12094,54572,3246,13344,506,1860,431,1808,汽车,汽车生活
【4K60FPS】夏奇拉《Waka Waka》世界杯神曲！群星云集的年代！,音乐私藏馆,241777,2419160,9319,109207,4681,41860,266,4349,1131,15524,音乐,MV
【原神】3.3前瞻直播来了！3.3卡池角色官宣！300原石兑换码分享！送大量福利！,,241443,241443,15436,15436,1405,1405,639,639,3120,3120,游戏,手机游戏
将就吃 烤五花肉,快乐烧烤屋屋长,240485,877100,16780,82249,714,2820,132,1142,1501,9698,美食,美食记录
伽利略的相对性原理：在惯性系中力学定律保持不变,李论科学,240396,240396,17742,17742,1051,1051,356,356,121,121,知识,科学科普
如何制作一个宗介和波妞的噗噗船？,,240386,704750,15934,47740,3282,9175,26,211,476,1498,知识,科学科普
这我真的服了！！太犇了！！！,灵鹿麟,240172,14169382,3371,220846,2044,130543,7,231,268,13583,时尚,美妆
你虽然能困住我的切尔西，但是困不住我蓝色妖姬!－蓝色妖姬传奇,爱姬大魔王,239930,604283,542,1441,2886,7162,0,8,98,192,生活,搞笑
别无脑出了！盘点大乱斗心之钢4大真神！拿到就是起飞！,,239628,239628,19055,19055,767,767,949,949,2343,2343,游戏,电子竞技
这才是国服关羽的魅力，一箭双雕全部桂霞！【高燃集锦79期】,牧马人明眸,239000,485715,16187,43455,372,1174,72,410,1388,4316,游戏,电子竞技
小说男主鉴赏课,甜妹领军人物,238454,311651,13794,19924,1429,1865,896,1348,380,716,生活,搞笑
6个月前养的100只大闸蟹苗，现在怎么样了？尝试在螃蟹池子上种菜！,熊乐乐大魔王,237576,392772,12782,30742,436,1150,153,533,2510,6705,动物圈,动物综合
文森特：心之钢6200点血量德莱文虐泉，直接把账号玩封停了！！,文森特,236607,303883,5564,9454,129,189,214,353,101,166,游戏,电子竞技
神来之球【太离谱了Ridiculous】,太离谱了Ridiculous,236274,2266187,6045,61048,190,1926,18,210,26,128,知识,野生技能协会
2022卡塔尔世界杯主题曲《Hayya Hayya》,咪咕体育,236068,1173249,6125,23914,1719,6067,252,1549,248,991,,
?嘟咕嘟咕哒噶嘟咕嘟哒哒嘟咕嘟哒哒嘟咕嘟哒哒?,枪弹轨迹,235548,478846,17859,41949,2446,4258,112,469,1513,3132,鬼畜,鬼畜调教
【原神】3.3角色卡池官宣！300原石兑换码分享！3.3前瞻直播终于来了！,原神百晓生,234893,234893,14897,14897,2074,2074,499,499,4260,4260,游戏,手机游戏
夏马威是真爱，孩子是意外,大魔王不欧,233991,808101,1493,21460,4415,12244,3,255,142,987,动画,短片·手书·配音
IKUN进，隐忍负重两年半正式反击!小黑子抱头鼠窜!,网络喷子对穿肠,233307,908343,34433,142357,4271,14761,155,790,1755,5799,游戏,单机游戏
当你以为的阿拉伯人去买石油,阿夫Ashraf,232753,2604695,9764,133372,250,4348,10,283,40,479,影视,短片
老话说得好：......,药小高,232714,3578172,6145,127968,1234,19792,163,2973,382,3971,美食,美食制作
我变成了彩虹朋友！10幅《rainbow friends》绘画制作过程，可以当动画看,指尖艺术CooLART,231530,329270,106,156,1416,1987,0,0,22,31,生活,绘画
为老不尊，信口雌黄！！~~~,阿城张耐,231346,277275,7103,10700,730,900,63,155,83,230,影视,短片
向日葵里有“金瓜子”？徒手一颗一颗剥出来，里面竟然全是倒刺！,桂圆子同学,231005,671685,105,336,1777,4509,0,2,18,78,生活,搞笑
他还知道恭喜我......,薯条来啦,230382,385957,22244,39707,690,1096,82,269,842,1721,生活,
啄木鸟是个“收藏爱好者”，把橡果当黄金攒了一树,饭爷看世界,229955,555846,295,816,2292,5789,0,7,36,94,动物圈,大熊猫
韩国女记者直播世界杯遭球迷强搂，面带微笑继续主持,,229623,288727,5602,9556,323,433,242,491,24,42,资讯,环球
心之钢送死流塞恩，10316滴血，7-16疯狂秒防御塔！,,229572,736826,5150,22319,266,1175,164,861,654,2428,游戏,电子竞技
【卢克文工作室】朝鲜怎么老在刷火箭？,卢克文工作室,229080,229080,12792,12792,1149,1149,91,91,1482,1482,资讯,热点
河南农妇自学刑侦、自建情报网，为报夫仇独自追凶17年,英大吉,229053,229053,22533,22533,3771,3771,837,837,7028,7028,知识,人文历史
【大家测】vivo X90首发开箱体验｜ 缎带云阶一体化设计 三种配色不同材质 颜值与手感并存,大家测,227890,381098,4524,9681,260,646,928,1920,401,849,科技,数码
杂交水果之爸又整新活儿！改进技术还换了配方重要原料竟是狗粮？,裤子嘚吧嘚,227827,1238075,344,3440,2085,11215,0,4,31,182,生活,搞笑
拌面界的八边形战士！泡面大赏第二弹！,网不红萌叔Joey,225937,225937,15529,15529,1538,1538,608,608,1128,1128,美食,美食测评
【原神】3.3角色卡池和3.3前瞻直播以及300原石兑换码别错过！,,225933,299213,7498,12831,1519,2153,223,394,2693,4023,游戏,手机游戏
一席一果（二十一）用高原上的猕猴桃烤只羊，吃完这顿家里就开始过冬了！【滇西小哥】,滇西小哥,225067,225067,26556,26556,2220,2220,630,630,13190,13190,美食,田园美食
偶遇温州街头85岁老奶奶！！开了二十几年的瘦肉丸摊子！！奶奶太温柔了,甜品大帅,225013,1252086,34005,152432,2488,9806,172,1040,2921,10455,美食,美食侦探
“巴啦啦厨房小魔仙”,潘多拉的饱嗝,224475,289196,15468,17728,1746,2148,215,284,194,263,美食,美食记录
当上网课时不小心把麦打开后，对话内容全被同学听到了！,笑点有点低哦,224259,2428884,1957,43724,805,7583,87,1092,46,338,生活,搞笑
当你无欲无求时，就可以拿着枪为所欲为……,影片看看看看看看看看,223544,824911,205,13122,846,2243,0,176,21,158,影视,影视杂谈
"【危机合约】""赝波行动""在建沙滩18镀层+日替全关卡攻略！摆完挂机+平民低配攻略合集！（更新中）《明日方舟》|魔法Zc目录 难度18",魔法Zc目录,223431,2720668,2600,72184,543,21383,268,4671,1971,48811,游戏,手机游戏
铁球变硬币，一般人很难看出来，原来是这样做到的！,秋刀鱼的快乐生活,223118,1760150,303,11976,1215,9186,54,3171,41,749,生活,手工
日本2-1德国！日本门将太强了，世界杯再爆冷门！日本足球已经冲入世界水平！,,223065,223065,9184,9184,776,776,2453,2453,974,974,,
"200公里帮粉丝大哥拖台车，买只烧鸡路上吃，活也必须干好",田野上的繁荣,222904,533506,8290,28835,172,818,126,631,1200,3650,美食,美食记录
对不起，我要向为爱冲锋的勇士道歉，没想到人家俩和好了,豁达同学z,222333,262732,8257,10631,357,486,1626,2015,412,668,生活,搞笑
大胖媳妇：北京奥运会开幕式之后 就看不了任何开幕式了,张踩铃,222171,222171,18380,18380,448,448,368,368,612,612,生活,搞笑
中式rap,铁骨曾曾1116,221475,221475,25343,25343,2411,2411,844,844,2179,2179,生活,搞笑
当上把喷你FW的人下把排到了对面,茶茶佛耶戈艾克,221284,221284,10081,10081,295,295,468,468,1376,1376,游戏,电子竞技
【10月/ano/片尾曲/中日歌词】电锯人 第7话NCED「啾，多样性。」【MCE汉化组】,MCE汉化组,221267,221267,11020,11020,4999,4999,1266,1266,1157,1157,番剧,资讯
大学里的猫，带到宿舍,浮世清欢落颜,219881,1894733,4568,50540,2298,16344,26,328,75,636,动物圈,喵星人
什么？鬼子在中国成功研制出了原子弹？这抗日神剧把我看醉了,文西与阿漆,219472,517402,11615,38431,806,2240,337,1086,1412,4661,影视,影视杂谈
【新卡速递】新导演！法师橙卡！这可真的是太快乐了！！,,219267,219267,9245,9245,569,569,660,660,700,700,游戏,桌游棋牌
当我第八次尝试rap,某幻君,219110,1092961,13932,148336,7818,74940,458,7339,12082,133405,音乐,原创音乐
这墙是纸糊的吗？,项真爽,218987,431139,23416,49653,843,1670,47,278,448,1192,生活,搞笑
《无声的战斗》,辉老板斗地主,218879,654669,8346,23477,208,624,18,83,57,126,游戏,桌游棋牌
我被诅咒辣，变成汉堡辣。,吴彦祖秃顶版,218872,218872,24371,24371,364,364,390,390,444,444,时尚,健身
陈翔六点半：这样的热情服务，我实在招架不住,陈翔六点半,218850,218850,17933,17933,465,465,468,468,1979,1979,影视,短片
阿嚏,老番茄,218747,2179424,12464,255128,4372,47705,85,3636,3796,83028,游戏,单机游戏
张涛这次进步很大！,阿沛不开心,218087,218087,39713,39713,1037,1037,409,409,742,742,生活,搞笑
世界杯的真球迷和假球迷！,是个维维啊,217657,890051,20839,88702,698,2624,55,289,91,372,生活,搞笑
骑行格聂南线，风景优美但人烟稀少，害怕有狼在牧场铁皮房内扎营,徐云流浪中国,217548,217548,31245,31245,3109,3109,1468,1468,28885,28885,,
毕业后租房，才第一次觉得自己有了容身之所,上官钮祜禄诺,217470,415399,20413,40917,2408,4999,370,671,607,1149,生活,日常
影视06：千人传销开会，警方卧底终见到最强领头人，竟是个大美女,史君观影,217125,682393,372,1764,1174,6035,0,13,159,778,影视,影视杂谈
3斤羊肉，2斤牛肉，胖龙做“合成”牛羊肉卷，好吃停不下来,,216290,1042164,20943,54799,998,2425,82,782,760,6085,美食,美食记录
烟笼寒水月笼沙，搞点零食778（假牙版）,阿哈哈哈哈哈黑猫警长,213879,370505,24922,44263,792,1505,149,532,626,1682,美食,美食测评
佛 祖 龙 王,小洛龙王,213789,315721,25545,38423,1515,2385,195,550,1348,3131,游戏,电子竞技
十个人叫欺凌，一万个人叫正义,翠花不太脆,213147,890563,23658,101007,10476,37358,430,2925,12981,55452,音乐,原创音乐
部队里的“扫地僧”,毕先生很冷静-,212465,659544,8945,32058,473,2047,24,120,23,78,生活,搞笑
"需要一些有""强迫症""的装修师傅",任性的KIMKILLS,212408,252887,25679,30262,2051,2578,123,198,116,160,生活,搞笑
雪豹首次现身青海玉树市区,都市时报官方,212407,518252,10457,26472,1211,3880,670,1931,414,1112,资讯,热点
N次回头的日料自助，海鲜刺身无限畅吃！,密子君,212069,212069,17254,17254,1102,1102,302,302,2700,2700,美食,美食侦探
先苦后甜了解一下！,川金丝猴饲养员,211743,305795,34688,51688,2513,3482,524,873,612,1011,动物圈,野生动物
柯基：主人这么做一定有她的道理,糯米滋滋捏捏,211597,232399,4566,4906,527,596,89,100,36,42,动物圈,汪星人
【WNS中字】221122 田柾国 Dreamers MV 卡塔尔世界杯官方主题曲,WNS_WeNeedBTS,211447,303370,14953,28595,8546,15121,1914,3014,4940,9745,音乐,MV
低 质 量 求 偶 视 频    慎 点,大梨一小筐,211442,458848,7565,13323,914,2121,1394,4006,1574,2730,生活,日常
赛博绿帽 ,GeorgeLocke乔老板,210737,1440316,4946,27328,2631,14727,218,1394,431,1986,生活,日常
我们终于又见面啦！探班大宝贝虞书欣 和tiff欣欣的快乐姐妹周｜Renasteps,renasteps,210170,413696,7714,21565,1255,3307,145,698,1827,6995,生活,日常
现场观战世界杯阿根廷1比2沙特！阿根廷爆冷输球！梅西还有希望出线吗？,鸡锟苗师傅,209383,209383,8372,8372,668,668,1960,1960,798,798,,
"男孩想当太监，净身第二天大清就亡了!",大聪明说电影,209358,818026,140,694,781,3171,0,2,15,69,影视,影视杂谈
【俄乌沙盘73】俄军攻入乌军要塞马林卡！,鹏城杰哥,209092,209092,11018,11018,778,778,1405,1405,1849,1849,知识,人文历史
《饥荒：联机版》麦斯威尔人物重做动画预告,科雷娱乐,208810,208810,10430,10430,1438,1438,1093,1093,2161,2161,游戏,网络游戏
老师：你的论文后劲太大，看一半的缓好几天！,,208294,328188,15573,24527,495,798,103,174,39,70,生活,搞笑
口蘑鸽鸽蛋|一口一个嘎嘎香,小鸭子厨房,207751,271108,24811,33893,1868,2506,141,269,174,295,美食,美食制作
【IGN】金摇杆奖2022年度游戏——《艾尔登法环》,IGN中国,207466,207466,5323,5323,689,689,2331,2331,442,442,游戏,单机游戏
新约区区一级tag！快请银灰！,帅哥伊斯买裤衩,207255,207255,20932,20932,994,994,794,794,342,342,动画,短片·手书·配音
老师重伤送进医院急需输血，小伙被所有人道德绑架要求献血,权帝影,206549,310051,10871,14809,985,1314,804,1137,82,113,影视,影视杂谈
Rookie谈Yagao变自由人：这个世界就是这么冷淡 膏子哥拿了我的剧本吗？没有人比我更懂他！,游戏BBQ,206097,206097,2828,2828,114,114,575,575,15,15,游戏,电子竞技
雀舌面有吃过吗？,吃一碗人间烟火,206020,625882,10837,31750,941,2280,158,604,50,142,美食,美食制作
为什么冻品市场买的虾仁，都是脆脆的，没有虾味？,买哥逛超市,205890,765942,10345,35976,931,3312,286,1155,71,351,美食,美食记录
狗：我就说了这个家没我不行,顾左柚而言塔,204441,554722,16846,43099,1221,2642,17,69,55,146,生活,搞笑
杭州.小红帽包子  厨子探店?56,,204364,896377,17243,78064,453,2401,124,1178,273,1886,美食,美食侦探
"世界尽头的足球场!教练，我想在这里踢足球｜法罗群岛｜极光",Linksphotograph,204297,314069,10056,20128,4161,7598,280,705,8682,17039,,
听说你们想看我穿瑜伽垫？,氧化菊,203416,508831,13151,50807,863,2792,59,210,217,716,时尚,服饰
imp点名表扬火播君：这个比做我视频被发到韩国，他们都孤立我了！,火播君,203284,484533,2349,6488,174,514,153,648,107,286,游戏,电子竞技
剧TOP：永寿宫无间道！TVB绝唱大戏《金枝欲孽》P4,电影最TOP,203002,203002,19613,19613,2129,2129,575,575,9701,9701,影视,影视杂谈
舔 狗 终 结 者,,202600,640320,19153,68436,693,2214,72,467,432,1626,生活,搞笑
我李华连吕布的盾都刮不破！,,202388,964092,4715,63757,572,1983,101,1842,276,2370,游戏,手机游戏
厨房还没修好，就随便做个肥肠鱼！,,202089,202089,20589,20589,477,477,270,270,588,588,美食,田园美食
考了90分的我并没有想象的那么开心……,-贾斯丁-,201076,338907,20175,32757,766,1453,103,175,50,95,生活,搞笑
偶遇嚣张情侣欺负队友，我挺身而出，结局却心酸落泪,大师兄说游,200318,284843,279,436,2701,3706,0,2,26,46,游戏,手机游戏
当我在家街头采访我妈时,姚姚不是P30,199046,199046,26204,26204,389,389,239,239,646,646,生活,搞笑
如果橘子没有细皮，你一次能炫几个？真梦中情橘,菜男烧小菜,198988,699899,6800,29166,667,3307,69,321,33,172,美食,美食制作
我参加了一场规则怪谈入学考试，违规者当场爆炸,90后阿高w,198234,3032674,430,4944,1993,27300,1,35,101,1146,动画,短片·手书·配音
猪猪侠这一段致敬了电影《少林足球》，超人强抱得美人归！,,198201,198201,12130,12130,723,723,367,367,641,641,,
我将用一句话换来10万赞！！！你猜我说了什么？,张十七历险记,198143,641476,20909,71469,554,2116,235,1254,2546,9595,时尚,健身
米 津 玄 师 被 创 飞,浑元Rysn,197911,904576,36652,180886,6260,25798,111,871,2067,8857,音乐,演奏
夏彦生日SSR思绪【旧忆灼心】,未定事件簿,197387,197387,30699,30699,6278,6278,3053,3053,10041,10041,游戏,手机游戏
带惩戒的中单小丑有多爽？,阳光男孩小丑熊,196401,516549,13683,40838,472,1394,240,834,461,1409,游戏,电子竞技
《后宫失火》,乡村教师日记,196297,685311,17839,68220,854,2961,153,1190,2781,18280,生活,
汉武帝立子杀母，拟 罪己诏 向天下谢罪（大结局）,老庞探剧,196293,1693724,19061,28666,1569,10401,141,287,465,1151,影视,影视杂谈
【唐探宇宙】化学老师晚上化身黑暗中的清道夫，一口气看完《唐人街探案》网剧,加班影视,195914,6459611,738,21012,2503,93934,8,105,185,4721,影视,影视杂谈
心之钢？那就以钢克钢,搞得自己很帅一班主任,195728,683699,9884,42734,275,995,76,519,99,552,游戏,电子竞技
修勾买菜，但是日语,,195316,1457315,19052,159310,2478,17906,89,988,977,8508,动物圈,汪星人
GG爆超人不成，被野狼君反超！,,195101,456627,8557,23458,762,1713,98,561,385,1369,国创,国产原创相关
你们说的“甲亢哥”，可能正在成为油管历史上最大的“奇迹”。Who is speed?,于中美,195022,692503,4702,15221,702,2339,282,1306,585,1944,生活,日常
臭小子，给face不要是吧,乔乔和夫夫,194904,358793,22803,43855,621,1071,59,208,72,161,影视,短片
虚 假 闺 蜜 情,张若宇,194763,380781,24123,49105,568,1158,53,222,542,1470,生活,搞笑
跳高挑战：狸花猫pk英短蓝猫,不撸猫Blue,194481,501512,23328,61762,1329,3263,224,613,301,985,动物圈,喵星人
皇帝微服私访偶遇猖狂乞丐，怎料对方竟是治理黄河的奇才，影视剧,,194372,680933,231,624,949,2640,0,1,21,76,影视,影视杂谈
英雄联盟官方！赶快合区吧！,一只辣鸡解说,194296,269067,10444,14569,292,438,925,1591,354,636,游戏,电子竞技
【瑞克与莫蒂】姥爷又瞪我们，还瞪了两次……第六季第七集彩蛋和玩梗＃224,安迪视频,194071,194071,15232,15232,962,962,286,286,1605,1605,,
你小子！还挺有礼貌的！,戒喵助手,194061,194061,29465,29465,4331,4331,138,138,1177,1177,动物圈,汪星人
豪掷2200亿美元，为世界杯空造一座城，卡塔尔为什么这么豪？,璐透社,193805,391849,1041,3304,3150,4124,24,353,234,423,知识,财经商业
你的笑容，我来守护！,永琪吗,193047,573846,5626,44023,265,1157,35,410,215,2182,生活,搞笑
是主播的想象力限制了粉丝的抽卡！！！,企鹅带带北极熊,192960,1029191,32187,123956,8585,32227,1024,7647,3922,19188,游戏,手机游戏
如果正义得不到伸张 那就把自己化身成恶魔,梦乔影视,192928,1778308,333,4835,2860,18624,1,321,66,328,影视,影视剪辑
蕭敬騰 |  拿「特產」記得先洗手,萧敬腾,192814,345253,21293,31876,663,903,131,289,218,469,音乐,音乐综合
搞笑视频62,三连之约,192554,352363,33511,58824,2744,4931,162,276,519,866,生活,搞笑
红警对手1v1要求来高手！给他来一套醉拳哦吼！,,192299,192299,14592,14592,518,518,497,497,2399,2399,游戏,单机游戏
[原神配音]申鹤：无所谓，我会出手\神子：阿影，咱家有钱了！,祈陆hiru,192144,318024,34073,50818,6014,8014,54,118,731,1035,动画,短片·手书·配音
??剪一种很新的东西??,,191975,358940,27076,48935,8047,18092,99,212,2048,4201,生活,搞笑
【小卖部】新地形修改加入电脑! 愣子削弱胖哥增强，小卖部2.4更新详解,-超级小能猫-,191736,321217,14974,26290,1602,2858,153,477,517,1266,生活,搞笑
【纪录片】未来漫游指南 02 星际航行,哔哩哔哩纪录片,191487,191487,1912,1912,2,2,197,197,310,310,纪录片,科学·探索·自然
爆笑解说：盘点那些脑回路清奇的评论！,多巴安工作室,191201,1073772,264,1255,1391,6788,2,11,23,118,生活,搞笑
当悲伤的阿根廷球迷遇上狂喜的沙特球迷,歪果仁研究协会,191048,191048,15878,15878,598,598,252,252,364,364,生活,日常
当我穿睡裤搭男友腿上VS穿黑丝搭在男友腿上,十一甜圈,190551,190551,5379,5379,736,736,104,104,35,35,生活,日常
警察都看懵了？,魔法公园Glamorland,190398,1637385,23832,196095,3475,22726,195,2250,936,6130,知识,野生技能协会
突然懂为什么 学校禁止学生带这种糖了...,,190207,291144,9414,16564,730,1189,123,295,355,800,美食,美食测评
原来情侣也可以客客气气的吵架,大飞雯哥,189727,488268,11976,25877,1734,4142,224,540,421,1116,生活,日常
什么？“中国队”居然也参加世界杯了？,潘小美,189601,906508,28131,130463,4200,16635,135,864,354,1170,知识,科学科普
“老板 能给我点油吗”，女子手术出院走到肉铺艰难开口，肉铺老板直接给了八斤猪肉,齐鲁晚报-齐鲁壹点,189434,295773,12524,27441,326,648,337,824,442,841,资讯,社会
《我有五个大佬爸爸》不知道自己身世的小和尚纪女主长到五岁时，被抚养自己长大的师傅带下山，要把她托付给还未见过面的五个爸爸。,喵小猫漫舍,188866,525924,831,2096,10204,29118,0,1,221,504,国创,国产原创相关
「小泽」荣耀Magic Vs评测：软件升级比硬件幅度大很多！,钟文泽,188744,188744,6899,6899,672,672,660,660,583,583,科技,数码
奇怪的河豚，但是日语版,,188623,1393489,20733,223243,3439,32791,51,689,810,6463,动物圈,大熊猫
被7个屠夫拒绝的本地猪太猛了 5个人根本控制不住 让大家也看一下,鹏大锤子,188607,1792110,253,1902,1326,10884,3,20,105,621,,
【4K】这就是我们如此热爱世界杯的原因,,188159,1501851,29352,155238,6042,33326,41,1916,4204,35238,,
在女友面前用头撞砖头，她竟然？？,力元君,188138,1613553,2177,58876,668,8034,10,698,240,6662,生活,搞笑
大橘，你压根就没想回家吧！,猫后生,187394,390809,19283,42963,1714,3005,113,427,1471,3990,动物圈,喵星人
【搞笑时刻】这不是足球，这应该是欢乐喜剧人,柠檬派奇幻漂流,187331,187331,28080,28080,2075,2075,555,555,4067,4067,生活,搞笑
猜猜哪个满级（满阶）植物能在一个大招加成下击败30个四阶全明星,Darkの骑兵,186962,1582370,3907,30817,217,1428,14,151,23,265,游戏,单机游戏
一生要强的李佳琦跟偶像张韶涵同款遭遇了！哈哈哈哈哈哈哈哈哈,李佳琦的事业粉,186596,242418,5881,8140,425,606,21,49,55,76,娱乐,明星
终于来了！steam秋季特卖现已正式开启！超多游戏骨折促销中！,steam游戏资讯,186255,186255,5468,5468,248,248,1376,1376,65,65,游戏,单机游戏
【深度对话】人人都在说的大数据，到底怎么用？,老石谈芯,186205,186205,5702,5702,999,999,78,78,366,366,科技,计算机技术
飘了！今晚极限四串一！他说“中了就辞职”世界杯就这么 让他玩明白了？我不信,-刘培钰,186096,186096,4980,4980,537,537,1008,1008,433,433,生活,搞笑
筹备5年，只为拍一张照，卖了1175w,安迪的美院日常,186015,1863316,17854,214498,2581,27257,67,712,269,2580,知识,人文历史
【波兰球】你真礼貌,李志映画,185938,185938,27432,27432,2619,2619,970,970,1611,1611,动画,短片·手书·配音
【忘川韩信】放弃吧，这就是我们热血沸腾的组合技！,忘川又下饭啦,185833,295295,15175,29338,1420,2433,136,431,2268,4578,游戏,电子竞技
steam秋促诚意满满！40余款新史低  骨折价游戏盘点！steam秋季特卖超全面购买攻略,杨先森Leon,185684,185684,3731,3731,1877,1877,755,755,612,612,游戏,单机游戏
沙特爆冷门宣布全国放假，球迷沸腾游街庆祝，阿根廷街上无人出门,star星视频,185128,185128,3427,3427,294,294,673,673,25,25,资讯,社会
国服泽拉斯,蚱蠓,184979,254103,11937,17432,692,1038,226,486,462,936,生活,搞笑
网络热门“智熄”视频鉴定?,三无公社,184872,475871,7872,28287,302,1160,190,690,539,2368,知识,科学科普
