视频名称,up主昵称,播放新增,播放总数,点赞新增,点赞总数,收藏新增,收藏总数,评论新增,评论总数,投币新增,投币总数,一级分类,二级分类
把橘子和毒液一起蒸了,神奇海挪,288900,731161,6438,53505,2431,4284,56,1048,765,6830,美食,美食制作
送死流塞恩偶遇送死流小炮，3-25举报3-26的，弹幕都笑疯了！,我才是熊猫大G,288836,579934,7374,17352,239,629,174,562,527,1291,游戏,电子竞技
老蟹和老痞穿一条裤长大,漆哈哈说电影,288767,2400391,174,2263,1398,9471,1,39,14,158,,
【梗指南】第五玩家精神状态是什么梗,梗指南,286618,286618,30042,30042,1879,1879,1777,1777,2188,2188,生活,搞笑
联合国大骂四小时：硬核古巴，刚中带“甜”？,玉渊谭天,284814,284814,23766,23766,3684,3684,683,683,3461,3461,资讯,热点
头 号 洒 家,_青红造了个白_,284280,2820117,20440,251016,9798,59059,156,3076,9108,99524,影视,影视剪辑
我真没哭…..,就叫王铁柱,284178,1112420,16647,65944,855,3671,55,266,53,180,生活,搞笑
?反 向 广 告?,伊丽莎白鼠,283973,3070173,23806,395411,5006,66443,193,7512,9073,168491,鬼畜,鬼畜调教
不鸽了！《三体》动画12月3日B站开播！,哔哩哔哩国创,283126,6407323,3973,176300,11,545,377,17941,1419,68768,国创,资讯
这样的室友真的很丢碾。,小扇雀子,283015,681907,7821,17364,348,988,35,121,55,147,影视,短片
国家疾控局回应网友反映层层加码问题,央视新闻,281906,281906,13400,13400,602,602,99,99,523,523,资讯,社会
某瓣9.0，据说看了一遍就不想再看的电影，艾德里安·布洛迪封神之作《超脱》,7块说故事,280444,1078287,14185,93534,3702,19187,143,918,953,4419,影视,影视杂谈
卢锡安：你这个兵是演员吗？,小海锤石,279509,433902,23411,41568,429,786,160,403,322,905,游戏,电子竞技
今天的地勤闻着像烤鸭的原因找到了。,TaxiWay飞行中心,279409,419989,21287,35863,1279,1909,219,464,160,246,影视,短片
SOMI MAMA开场舞！跳aespa+BLACKPINK+ITZY+TWICE,嗑糖少女000,278420,278420,5718,5718,1597,1597,1317,1317,125,125,音乐,音乐现场
凌晨两点出摊的早餐，你吃过嘛,猪头新一-,278224,2177545,11074,128292,1030,12666,116,1223,206,1684,美食,美食侦探
一根肉六十？这么贵的吗,亏Z兄弟,277816,720796,941,6289,1210,1966,16,543,40,91,美食,美食侦探
全网热议的“一块虎皮蛋糕”事件，戳中多少人深到骨子里的隐痛,小椰子专栏,277675,277675,12976,12976,3361,3361,2291,2291,2181,2181,知识,社科·法律·心理
《 看世界杯前的准备工作 》,狈总,276998,747674,27838,75089,891,2053,159,647,353,1085,影视,短片
我直接一整个震惊住！,i爱探险的Dora,275675,22762415,1304,309229,1257,217749,-42,9883,254,25380,时尚,美妆
木棍装回去了,久嘉趣玩,275204,776739,10984,25068,647,2083,242,855,167,572,知识,设计·创意
一口吃不下！奇葩巨大零食！,网不红萌叔Joey,274981,274981,18759,18759,1064,1064,239,239,1128,1128,美食,美食测评
爆超小菲比五人组解锁幸福战神，一场终极大战即将开始！,青柠动画城,273622,750419,31631,55635,5527,7166,164,800,694,2084,,
中式英语纠错: “天黑了”英语不是Day is black | 挑战一天只说英语,帅山姆先生,273241,295874,27059,29669,3869,4056,197,302,837,1171,知识,校园学习
错的不是我，是这个世界！！,,272992,3049743,23813,266894,2600,31233,201,4783,1882,16642,影视,短片
离谱大挑战 机器人守门员VS五人制足球高手,足球教练克鲁伊夫,272567,1248482,5033,25743,206,899,63,415,40,190,,
狐臭：你过分了啊,浪灯赵信,271734,362832,12564,18054,165,237,62,113,51,103,游戏,电子竞技
张涛：我好像有伴儿了…,阿沛不开心,269656,588738,36923,94915,1379,3123,216,916,503,1845,生活,搞笑
【敖厂长】手机游戏在逐渐占领玩家的电脑桌面？,敖厂长,269378,4167232,1064,45211,47,4110,-36,11462,117,8004,游戏,单机游戏
每百年法则变化，世界如何发展？,末影大黑,266790,266790,21597,21597,4696,4696,1228,1228,9084,9084,游戏,单机游戏
液压机压爆世界杯足球…,液压机李四维,265764,618520,17055,53283,506,1294,293,695,1400,3276,生活,日常
小猫咪打架能有多上头？吃了暗亏的喵师傅，还爆了件“装备”！,豆沙包是两只喵,265346,3518446,25399,392148,7294,100073,321,4792,1722,17415,动物圈,喵星人
100元买了各种鸡货，麻辣口味贼好吃！配上小酒，不要太美！,胖龙的小生活,264106,264106,12579,12579,351,351,522,522,1945,1945,美食,美食记录
不敢喝啊，这个东西绝对有问题啊,智勇双全富贵君,264000,3581510,13141,201750,2340,38927,150,3039,1493,19623,生活,搞笑
守门员：下场就去买个彩票#足球#搞笑,娱乐喵喵喵,263522,281613,24419,25584,1914,2043,169,190,138,143,生活,
赵立坚介绍BBC记者被带离真相,,262994,262994,13872,13872,1339,1339,384,384,1680,1680,资讯,热点
小紫新皮肤大更新！这么漂亮的小紫，你喜欢吗？,穿越者哇咔呀,262232,1072861,3383,19546,18171,65819,41,400,894,4816,游戏,单机游戏
【瑞克与莫蒂】瑞克大战“尿大师”，好不下饭的故事……第六季第八集剧情解析＃236,安迪视频,262159,526270,13086,36269,905,2624,496,1685,2144,6014,,
漫画还是保守了，她们这腿我p都不敢p成这样！,刘昔昔咯,261967,293899,5393,6314,620,742,103,140,191,221,娱乐,粉丝创作
当世界杯遇到央视绝美解说词,央视网快看,261809,261809,19501,19501,8441,8441,572,572,6727,6727,,
【王耀庆】《安可王》官方完整版MV,王耀庆,261339,383918,16662,25127,1665,2578,930,1587,6329,9648,音乐,MV
【差评】臭代码摆烂十年没人修！黑客一秒盗走了我的密码，这个浏览器功能缺陷“劳苦功高”！,差评TV,259099,373149,11336,17138,4012,6020,1289,2172,1735,2545,科技,软件应用
马斯克发图向苹果公司宣战：苹果威胁下架推特,观察者网,257432,257432,16837,16837,416,416,1052,1052,62,62,资讯,环球
学生摔成脑溢血，校方去探望却买到了发霉面包，市监局介入,是牧羊女,256491,256491,7387,7387,331,331,661,661,22,22,生活,日常
大爷：我学哭了，你呢？,成都消防,255594,412872,18397,38368,623,1209,131,252,244,430,生活,日常
每天一个告白小技巧,,255059,5585467,19125,568650,2657,74372,211,7102,1727,40589,生活,搞笑
“我 在 变 一 种 很 帅 的 东 西”,槿黎哟,254799,468350,24770,42344,2803,4397,240,522,4289,8945,游戏,电子竞技
注意看！我爸已经三天没打我了,落九川,254656,254656,17356,17356,723,723,548,548,1662,1662,生活,搞笑
有用的知识,彬彬找乐子,254440,306838,44403,50135,9097,10612,566,719,2262,2677,生活,搞笑
【都市传说】不利于团结的话不要说、,艺能人金广发,253812,253812,17893,17893,4160,4160,142,142,12103,12103,生活,搞笑
不喝这水，就得渴死，你喝不喝？,齐哥净化论,252789,3962032,4043,91115,297,4589,39,793,88,916,生活,家居房产
当整个世界沙漠化 没有石头树木 如何在60度高温生存下去？我的世界,大只的苏北,252193,447488,2156,8258,9103,16140,6,96,547,1460,游戏,单机游戏
我的鸽子是个社交恐怖分子,江风有耳,252102,410877,15935,33095,1910,3213,327,947,2076,4634,生活,搞笑
海绵宝宝诚不欺我，确实可以画出来！,墨线大大本尊,251883,707998,13775,51342,1090,3768,86,311,161,556,生活,绘画
南方人小心！寒潮马上冲击暖湿大本营，冬夏对战后隆冬即将胜利,中气爱,251277,445866,13814,31536,714,1451,1676,3472,1516,3457,知识,科学科普
烤肥牛 将就吃,快乐烧烤屋屋长,251227,1012186,17112,86667,727,3128,82,1034,725,5882,美食,美食记录
《派克??脚，没有烦恼》,阿帅派克,251226,348825,12938,21626,895,1771,331,627,2698,5990,游戏,电子竞技
美国能源部非二元性别高级官员，被控机场偷盗行李箱,,251218,251218,17531,17531,608,608,2210,2210,66,66,资讯,环球
红警淡淡色悬崖箱子不要！总想惦记着我的油田那忍不了了！,红警HBK08,251187,251187,17404,17404,495,495,341,341,2323,2323,游戏,单机游戏
绝了...果真挖到宝了！！！,离城溜溜溜,250418,10875925,1411,98801,1298,74660,7,417,143,6503,生活,日常
【黄龄】浴室玩耍时间，《若把你》比作歌，你们便是那高山流水～～～,黄龄,248952,248952,27588,27588,3405,3405,1136,1136,9842,9842,音乐,翻唱
老大爷香烟穿越手掌，高手在民间！,魔术老白,248937,357825,1536,1903,79,115,12,19,32,51,知识,野生技能协会
东北网友调侃当地下霰：“在我们东北，大米都不用种，直接拿碗接”,齐鲁晚报-齐鲁壹点,248236,248236,4183,4183,244,244,149,149,28,28,生活,日常
卧底恋发圈：专骗女孩剃光头？还有发模特殊服务？揭秘背后畸形恋发圈【黑暗森林28】,大闲人贾白,248193,248193,12038,12038,1861,1861,1009,1009,2882,2882,知识,社科·法律·心理
自从用了这招，老板再也不扣我工资啦！,心度计B30,248169,428750,6563,11392,362,599,14,46,84,175,生活,日常
关于我未来岳父是我监考老师这件事,风采辰,246797,1977306,461,17579,2924,21645,0,49,36,360,影视,影视剪辑
22年前他花10分钟写的歌，我一听就是20年。,MusicK1,246691,1858076,11931,88987,7350,49853,263,2703,2607,15931,音乐,MV
全面战争模拟器，埃及金字塔,鲤鱼Ace,246262,246262,24908,24908,4876,4876,914,914,6451,6451,游戏,单机游戏
恋爱告急 ?(? ? ?ω? ? ?)?,沛沛瑶呀爱吃糖呀,245790,478524,10990,25725,2860,6216,338,1609,2039,5717,舞蹈,明星舞蹈
朋友们都说，我这脚法不去踢足球可惜了！我觉得专业的人应该做专业的事情，我可以画踢足球！,帅农鸟哥,244489,1532009,22263,148401,638,4723,162,1507,2763,20056,生活,绘画
女生看了流泪，肌肉男的胸肌有多大？！,短腿小萝卜_babycarrot,242363,242363,13190,13190,1284,1284,233,233,403,403,时尚,健身
《利刃在手 痔裁八方》,允崽来啦,242082,310466,16799,24901,435,656,75,221,382,904,游戏,电子竞技
安徽370条扬子鳄放生，会不会伤人？村民：它连大鹅都打不过。,大狸猫搞笑社,240922,1681703,859,12162,5433,19008,17,1270,74,326,动物圈,野生动物
"软软榴莲里有“黄金榴莲""！在超市里捡到7只，没熟的反而抽中了？",桂圆子同学,240621,668632,118,426,1757,5009,0,2,43,119,生活,搞笑
Red Velvet《Birthday》MV,Red Velvet,240550,894933,10934,71821,3844,23602,955,10428,4704,43300,音乐,MV
15岁三套换装全曲翻跳hype boy｜带你沉浸式参观美高校园 解锁新发型！！,-Emma-Z-,240386,1174415,25917,140599,4208,19913,220,1053,1849,8254,舞蹈,明星舞蹈
【外挂风云】史上最强CF外挂陨落，北方网通大区生化5再起风云,国电武术馆馆长,240255,1165495,5541,39160,1370,5235,121,1101,858,5138,游戏,网络游戏
【鱼肉肉】群青 太燃了叭！,鱼肉肉pabo,240056,1664630,25578,229142,4804,41759,52,925,1862,13754,舞蹈,宅舞
俄罗斯有多热是你想不到的,但我思想超正的,239986,349265,22463,36384,1236,1977,65,145,68,102,生活,日常
我破坏了他们友谊的桥梁,胖维是只猫,239316,694581,6392,21743,218,739,28,65,31,111,动物圈,喵星人
【游戏推荐】十大2023年即将到来的游戏大作！,游戏bobo菌,239304,489889,13827,26257,1309,2584,610,1237,1944,3777,游戏,单机游戏
封校...已经...无所谓了...《最 骚 营 销 号 44》,NBzhuoc大,239049,662309,14896,59116,986,3910,259,1267,1438,6188,知识,科学科普
主播真会玩女神篇：世界上的另一个我#155,是大腿,238938,238938,15580,15580,1530,1530,393,393,1856,1856,生活,搞笑
“来查我们家！”好的，收到～,成都市场监管,238265,2503486,22851,269711,915,9270,321,3457,800,5662,知识,社科·法律·心理
本来是想找老板退货的，结果老板的操作看呆小孩,250姐姐,238071,265427,37766,40777,854,900,361,404,149,171,生活,日常
女声开口惊艳!!校园神级合唱《我用什么把你留住》所以生命璀璨如歌,张张张拾一,237455,3575125,35663,347535,14301,156594,277,5620,12774,178234,音乐,翻唱
LE SSERAFIM出道曲FEARLESS+ANTIFRAGILE 2022MAMA颁奖典礼舞台,,236608,236608,12598,12598,4034,4034,1736,1736,1612,1612,音乐,音乐现场
为了阻止省里检查    书记竟然叫人把进村唯一一条路堵死,历史英雄看官,235808,273698,6785,7342,227,243,54,65,91,101,影视,影视杂谈
日本旅游重开！带你一起深度探秘日本秋叶原！,飞社长,235191,235191,25398,25398,2033,2033,618,618,5387,5387,,
原来蝙蝠是这样嘘嘘的,,234939,291851,18687,20866,2461,3127,529,719,141,185,动物圈,动物综合
AI绘画？人类早期驯服人工智障的翻车现场！,带你吃大瓜,234756,269410,4513,8593,5872,6593,26,77,105,191,生活,搞笑
【牛叔】韩国霸榜级惊悚片，男人误入魔鼠村，发现老鼠竟然以猫为食！,牛叔万岁万岁万万岁,233928,377388,5181,11843,913,1770,383,899,773,1942,影视,影视杂谈
【oc/meme】happy face,晓晓鸽鸽,233895,355907,63765,93083,21276,33132,173,422,7027,11889,动画,短片·手书·配音
看着就想吃，怎么办？,,232907,1707117,4143,55102,282,2308,64,692,59,365,美食,美食制作
现在开网吧是真的需要勇气，祝愿好大哥开业顺利，生意兴隆,兵总,232094,232094,17465,17465,553,553,1258,1258,392,392,生活,日常
献给王者荣耀玩家的DOTA2教学【射手&一号位】,就是锐Ray,232062,232062,19978,19978,1703,1703,1703,1703,8847,8847,游戏,电子竞技
核酸乱象和网络上曾经活跃的几种人，谁是在中国搅浑水的那只手？,,231396,231396,15106,15106,2114,2114,1114,1114,3832,3832,资讯,社会
小 飞 屁 来 咯 ！！！,团宠酸奶妹,230508,230508,24782,24782,700,700,694,694,538,538,动物圈,喵星人
米瑞斯有一天也会对别人说：进化受阻症，可惜了,一只小胖灰,230472,414149,459,6971,2513,3661,0,58,56,132,国创,国产原创相关
螺旋形物体水中自动旋转前进，是奇怪生物还是蹩脚魔术？,萌萌战队,229613,344472,407,8913,952,1625,10,495,28,756,知识,科学科普
大一身体素质vs大四身体素质,鸡蛋冰雹Q,229528,448591,4831,25401,813,1670,17,141,22,160,动画,综合
如果萨勒芬妮给你跳Phut hon,王筱沫沫丶,228879,392385,5521,16049,4222,13262,91,259,681,2338,舞蹈,明星舞蹈
五子棋最快必胜阵法:月亮阵,游戏小番茄,228502,487268,9990,23259,3598,8414,268,666,313,688,游戏,桌游棋牌
陈翔六点半：大爷用一辆破车载着一个旧箱子，就走尽了这大半辈子的路……,陈翔六点半,228399,228399,28695,28695,1703,1703,723,723,14562,14562,影视,短片
夜帷与战斗力爆表的约尔首次对决,拾肆动漫解说,228338,429946,9794,25150,3477,4898,82,250,119,218,动画,
要是有这个挖，倒悬山我都可以挖穿，水晶簇,自然探索小能手,227932,1078872,7295,16170,217,627,68,452,20,98,知识,科学科普
从我公司出来的员工就两字——全能,疯狂大笑总,226904,981258,24531,115464,1380,5694,66,296,192,830,生活,搞笑
【瑞克与莫蒂】“爱吃便便”的莫蒂老师被顺便救了……第六季第八集细节与秘密＃237,,226462,226462,16285,16285,939,939,554,554,1544,1544,,
新增防御装备：启明重铠！挨打就能克制回血！霸者重装成真霸者！,,226408,340680,6727,11837,257,393,1708,3022,84,137,游戏,电子竞技
【虚弱体但501卡！】21天瘦十斤系列！华语金曲x卡点帕梅拉燃脂操hiit！35min清晨空腹有氧 宅家隔离趣味有氧！小空间友好！小白虚弱体进！,一粒尤初,224713,241535,9421,10431,37157,40760,340,418,4785,5248,时尚,健身
公司里唯一看破红尘的员工,有道无霸哥,224539,584535,8128,19265,1150,3102,250,860,2538,6935,知识,职业职场
小伙一人偷走200斤电机，局长不信让他当场示范，傻眼了，犯罪片,西瓜说剧,224180,1878113,154,1731,497,3126,16,450,37,185,影视,影视杂谈
既然父母没教育，那就交给我来教育,三哈兄弟-沙雕日常,224079,4325442,22318,480706,1769,32406,91,3751,2076,41430,生活,搞笑
MR.BONE之BONE的后室大冒险第2集！Level！十公里长廊（你猜有没有十公里？）,MR-BONE,223220,1148602,4698,25101,6443,29004,41,453,406,1656,动画,综合
【悟空】从三蛋三倍辣火鸡面煎饼，到三蛋三倍辣火鸡面烤冷面,悟空和他的煎饼烤冷面,222545,3525377,3513,62483,337,4329,25,357,54,721,美食,美食记录
网络男神怎么来的,阿延穿搭,222067,2111678,5101,36612,443,4099,81,1214,52,451,时尚,服饰
石头人：鼠标吸附算啥 这诺手直接身体吸附,老琴格温,221872,385973,14726,27974,250,427,141,354,304,652,游戏,电子竞技
年轻的厨师被经理教训了，转身回到厨房拿起西瓜刀,疾风视界,221846,3895995,152,4284,1012,13285,0,27,27,258,生活,日常
手画联盟 蓝色妖姬vs佐助 蓝色妖姬切尔西闪亮登场,PDX大星动画,221288,423521,818,5543,3695,6630,-10,112,190,1057,动画,短片·手书·配音
《校园锦衣卫》,俊鸿,220909,537725,17132,42520,3119,4738,39,277,767,2489,运动,篮球·足球
中美合拍，【重走西游路】下半年上映,名扬的国风人偶,220131,258517,29943,31825,4913,5318,404,624,843,976,动画,手办·模玩
韩国2比3输加纳后，全队围攻裁判，主教练吃红牌,,219925,219925,12208,12208,266,266,625,625,48,48,资讯,环球
魔法??,江江の备忘录,219887,2149548,4475,28979,783,6925,29,427,37,438,生活,日常
2023年转行小技巧,發大柴,219362,219362,20060,20060,699,699,295,295,531,531,影视,短片
一觉醒来发现世界除了我都是NPC,对话中的暂停,216353,253280,23755,30355,3733,4685,240,356,1427,2000,影视,短片
“半人半鸡-上将乔哈”,皓篮球,216344,322297,18849,28722,638,926,115,308,633,1247,运动,篮球·足球
霸屏13年毁了无数家庭？揭《变形计》内幕，互换人生暗藏资本大鱼,海南大漠叔叔,216167,1785918,0,55161,1445,7408,0,2433,0,3505,娱乐,娱乐杂谈
他比我大七岁，但是真的好会喔……,鹦鹉梨,216156,216156,16841,16841,1646,1646,1095,1095,3935,3935,生活,日常
白素贞原来是个极端恋爱脑！经典网剧《灵魂摆渡》第十六回,小片片说大片,215996,500762,19904,61420,973,3823,272,925,7831,22228,影视,影视杂谈
阿虏的财力有多豪横？吃顿拉面竟然能吃出五百万！,表哥说动漫,215239,1034062,265,1994,1328,4464,1,16,15,98,,
当肥宅快乐屋遇上疯狂星期四 两个字：爽翻啦！,电竞少女婷婷_,215060,509102,8623,29264,839,2206,305,626,126,265,美食,美食记录
【医学博士】酸奶助消化，误导了我们几十年... I 酸奶挑选攻略,兔叭咯,215054,1445862,2521,82077,780,16938,115,2072,695,25365,知识,科学科普
桶装答辩，十分香辣甚至九分香辣,猪战士历险记,214748,510219,21913,44980,3308,7505,244,763,826,1958,生活,搞笑
女警用半公斤毒品培育蜜蜂，成型后竟能在十公里内自动追踪毒品,爱侃君,214398,379465,3437,6539,122,262,15,73,22,32,影视,影视杂谈
2022天津相声:《核酸检测》郭德纲 于谦,锅の缸,213946,935873,3772,13580,2520,9008,82,301,409,1380,娱乐,综艺
硬刚美国警察，男子懂法律底气足,警动宇宙,213923,2102680,9822,17657,684,3702,250,1606,178,810,生活,日常
自闭症男孩被特教老师带去上课，同学误以为他被陌生人带走，勇敢大喊并冲上前阻拦,直播日照,212412,254148,14038,17325,280,348,23,51,42,65,资讯,社会
脸红的思春期,不吃鱼渝,211493,968748,7781,35055,3191,13778,158,1200,1720,6082,音乐,翻唱
为防止初中生早恋，校长设计出一款特殊校服！,初中物理化学,211294,1216099,3042,25858,495,1972,299,2721,37,233,知识,校园学习
美国球员表态“支持伊朗人和伊朗队”，伊朗记者：你读错我们国家的名字了,,210942,210942,15529,15529,421,421,785,785,72,72,资讯,环球
沈小婷SOLO舞开场！KEP1ER 2022MAMA全场舞台！,,210746,210746,6319,6319,1201,1201,716,716,316,316,音乐,音乐现场
离开古偶，杨幂就不能活了吗？【飘飘】,柳飘飘了吗,210526,210526,10263,10263,862,862,968,968,577,577,娱乐,娱乐杂谈
到你了,杰克森Jackson_,210404,2416672,615,135494,1983,18301,2,960,54,3139,生活,搞笑
家里的深夜食堂简直不要太香！直接把路边摊搬到家里来啦 谁懂,鱼妹很爱吃,210367,440053,6962,15534,360,772,48,156,72,168,美食,美食测评
“这个超大杯可真够劲儿~”这次的vivo X90 Pro+可是真的加起来了——【小西设计所】,小西设计所,210173,298542,4919,10678,296,915,84,365,415,1847,科技,数码
不再抱怨原生家庭，我用十年时间完成逆袭！,-谢安然-,209678,209678,18594,18594,2241,2241,742,742,16362,16362,生活,日常
沧龙在巨齿鲨的面前也只是弟弟，那么人类将如何战胜它呢,忘忧动漫社,209570,3649359,200,3281,917,16977,0,11,21,427,影视,影视杂谈
红警特色兵种小块地！恐怖分子组装无敌炸弹车！,,209206,209206,14629,14629,417,417,316,316,1703,1703,游戏,单机游戏
现在我精神状态良好！,张若宇,209094,4384890,9060,272268,555,14543,15,541,236,4288,生活,搞笑
来自大地的珍馐，生在土里，制于土上，咯在牙中,,208925,208925,22915,22915,843,843,497,497,2112,2112,美食,美食侦探
蠢出天际,断肠人戴假牙,208828,959588,16657,90357,954,4745,266,1000,283,1329,生活,搞笑
高档餐厅都喜欢做这个，10个有9个翻车！｜真探来了,真探来了,208781,208781,8638,8638,325,325,213,213,324,324,美食,美食侦探
小狗：纵使我心红如铁，也难融你三尺寒冰,鱼仔是真的狗,208734,208734,29595,29595,774,774,334,334,387,387,动物圈,汪星人
每天私扣包子油条 部分自己吃、部分送亲友 累计侵占公共财物20720元 浙江一政府食堂人员被查处,华商报,208469,254522,9014,10646,352,467,259,422,54,75,资讯,社会
臣 妾 会 魔 法,mis清寒,208264,1686520,13188,115195,3575,30502,121,1468,2184,21235,鬼畜,鬼畜剧场
【MAMA女团合作舞台全场】IVE+NEWJEANS+LE SSERAFIM+KEP1ER+NMIXX 32人联合！,,208133,208133,6780,6780,2974,2974,2601,2601,470,470,音乐,音乐现场
《叶问6：当幸福来砸门》“我现在就想搞钱”,次级英雄娄不凡,207694,684685,11626,39944,1688,5467,78,473,2047,7898,鬼畜,鬼畜剧场
赵云：免伤90%秒回800血？我要无敌了！,我真是朱有才,207180,507608,5292,16323,4838,6709,143,710,555,902,游戏,电子竞技
当火柴人遇上百万剪辑，实在是优雅至极！ #火柴人 #小游戏 #超燃,坤坤说书,206174,2205580,634,6584,5045,58097,0,3,101,767,游戏,手机游戏
走近科学。,脱缰凯Kk,205967,522416,23363,64247,1032,2676,47,366,567,1977,影视,短片
熊出没里去世的八个角色，原来喜剧中的悲伤也会逆流成河,虎妹说动漫,205027,718021,485,6036,6034,15538,2,70,41,253,国创,国产原创相关
使命召唤战区2单排武器选择和思路运营,老6使命召唤,204959,411165,23143,39108,826,1526,71,514,135,410,游戏,网络游戏
工科女 大学一样没对象,白杨同学吖,204155,1269529,0,18623,854,6671,0,2967,0,1336,生活,搞笑
【国标的超能力】,娜笔小新_游戏解说,202771,564025,1119,3322,3040,8809,16,34,103,196,游戏,电子竞技
男子被鲸鱼吃了吐，心情很沮丧！,正经百科,202706,262897,9179,12638,191,293,119,204,15,26,知识,人文历史
万物皆可名画,MEspace空间,202388,1968067,23455,237071,3600,31539,51,549,2533,18582,生活,绘画
把比奇堡（一部分）居民搬来我家,大萌萌萌子在此,201301,256066,34796,47520,4792,6005,169,495,2370,5103,生活,手工
[杜比视界]十年磨一剑，全能影像旗舰vivo X90 Pro+影像解析,两颗皮蛋,201240,287737,4484,8299,180,453,67,217,86,349,科技,数码
愚人众-大战-稻妻【接头】,弈星石,200722,292210,32874,47496,7812,11485,103,202,1762,2683,游戏,手机游戏
原价100W，打完折还要52W的游戏，我竟然买了？！,骨灰玩家陈二狗,199967,764899,5549,30510,364,1379,53,484,112,374,游戏,单机游戏
流浪汉该如何度过冬天？,杀心成焚酱,199013,290572,24002,32450,1464,1865,423,818,425,934,,
世界杯赛场看台突现“旭日旗”！韩网友：日本球迷行为丢尽脸面,,198805,338375,9248,16749,481,881,883,1763,95,194,资讯,环球
世界名著《老人与海鲜》,晗哥mc,198465,318759,7487,17815,8740,11394,12,62,384,491,游戏,单机游戏
刀削面和世界杯更配喔～,巴黎小郭郭,198345,362557,26656,49574,828,1257,70,291,266,677,生活,日常
因为想看海，我被集中隔离了,185同学,198180,241164,6336,10013,584,961,314,637,1579,2665,生活,日常
如果用港风的方式打开科目二,王左中右,198129,496828,3876,8885,817,1766,117,304,502,1131,游戏,单机游戏
好怪哦再看一眼,PepeLaugh777,198039,406979,7400,19834,1587,3634,115,291,42,99,生活,搞笑
【法式甜点大师Amaury Guichon】巧克力桌式足球,星空下的丹麦,197677,197677,25373,25373,2109,2109,369,369,525,525,美食,美食制作
没想到风风雨雨十八年的感情输给了“自助餐”,高矮胖瘦吖,197456,982858,7369,38185,276,1404,200,1043,90,353,生活,日常
lol最强阵容：1亚索+4石头人！R键已扣烂！,,197197,354496,8427,15964,278,513,282,712,90,219,游戏,电子竞技
当up在校运会上唱起《孤勇者》并跳起了《爱你》| 南科大2022校运会开幕式力量举社表演,大勒個熊,196928,10684402,11269,810668,1728,100135,78,5376,2403,135385,时尚,健身
世界杯回忆杀来了~,Aleks_Kost,196460,352431,6997,11764,1609,3023,155,264,101,172,舞蹈,舞蹈综合
又到了中国球迷最擅长的算分环节！手把手教你如何计算出线形势！【建议收藏】,隔壁红魔,196363,196363,10152,10152,1165,1165,772,772,942,942,,
一篇漫画概括酒桌文化,黄一刀有毒,196080,196080,22447,22447,1950,1950,1196,1196,1346,1346,生活,搞笑
第一次在寝室尝试喷漆，废了好多块板子才出了一个镜头！！,依云比比,195911,600466,2643,19704,194,1183,38,115,14,75,生活,日常
中华技艺之榫卯足球，榫卯传承千年经历代工匠不断创新，更加璀璨夺目,阿木爷爷,195597,195597,23103,23103,1897,1897,564,564,9529,9529,生活,手工
悟空四打白骨精？这妖变化多端，幸好我有金箍棒加火眼金睛,,195270,290045,152,537,1039,1770,3,20,30,75,游戏,单机游戏
《仰卧起坐训练法》,小李与小手,195085,417780,7945,30598,3612,7060,18,95,181,524,生活,搞笑
中国联通：世界杯期间谨防电信诈骗！,中国联通客服官方,195024,1536906,22244,188449,1739,12280,288,3422,1582,11669,生活,搞笑
海贼王1068话情报！路奇碾压暴之分身！炽天使女帝鹰眼甚平全面出动！,夜与白鲸,194614,194614,5597,5597,198,198,1236,1236,191,191,,
我精神状态的缩影,江浩的江,194546,794073,23999,111702,3826,16113,298,1236,984,3508,生活,搞笑
（路见不平三部曲）三  有其子必有其父,星有野,194477,2840606,14665,263308,1307,22223,38,2888,580,19397,动画,短片·手书·配音
“这一跳，让她成为了全校女生的公敌”！,我不是狗子他是,194139,700482,6210,24292,383,1552,51,214,655,2433,生活,搞笑
植物大战僵尸：蓝色妖姬三大天王登场，黄色预警狂秀操作战僵尸,欧豆豆不是弟弟,193577,674511,252,1006,1468,6121,3,16,43,136,游戏,单机游戏
当rapper老了…,王大姐来了,193494,976867,17984,100143,968,5227,104,813,2741,14572,影视,短片
宝可梦朱紫全新道具复制大法，流程大幅提速力,CSZDCR,193487,193487,10562,10562,16272,16272,1567,1567,9414,9414,游戏,单机游戏
导播是懂球的！,直播吧APP,192890,192890,5614,5614,213,213,286,286,16,16,,
在音综跳舞？什么都不必说！看舞台体验复古摇滚【马嘉祺×杨坤×孟慧圆】我们的歌,MAgic的魔法世界-马嘉祺,192826,335433,3889,12353,3085,9701,1591,3221,2377,7924,音乐,音乐现场
“谁贴的眼珠子？笑死我了”,十万个冷沙雕,192754,233931,18027,21709,1679,1997,241,354,82,91,生活,搞笑
MC官方爆改堆叠上限？生存模式凭空刷2020本附魔书！重大特性出现,裤子大恶魔,192580,264176,12883,20541,4451,5495,59,128,620,916,游戏,网络游戏
100个学生，一间宿舍就够了！！！,设计师王姨,192555,1771589,7910,70741,578,6459,109,1096,82,1039,生活,家居房产
“能不能 给我一首歌的时间”,九三的耳朵不是特别好,192363,192363,16115,16115,2886,2886,736,736,6396,6396,音乐,翻唱
13岁男孩被货车撞飞，局长好心相救，却反被诬陷成肇事者！影视①,,192361,1004288,83,364,558,2432,0,4,28,100,影视,影视杂谈
