视频名称,up主昵称,播放新增,播放总数,点赞新增,点赞总数,收藏新增,收藏总数,评论新增,评论总数,投币新增,投币总数,一级分类,二级分类
《你回来》豆瓣拒绝评分,亚里土缺德,270947,387336,12715,16070,5047,6723,1789,2883,593,781,生活,搞笑
狗是狗，边牧是边牧,冬冬和37,270485,354788,28025,37236,975,1233,56,163,188,442,动物圈,汪星人
我买的文具 VS 我妈买的文具（四），到底谁的更好用？,烤面包的种子,269251,1634178,427,1893,3148,13514,0,3,47,193,生活,手工
为什么追我？ 只因…..,小陈_Yina,269080,890604,8294,32097,2909,12196,143,629,1073,3629,舞蹈,舞蹈综合
老话说得好：......,药小高,268191,4603863,15319,179411,2147,28036,275,3830,494,5817,美食,美食制作
父亲开车撞了劳斯莱斯，然后邀请他一起吃盒饭,彦祖演起来,268152,878403,632,14725,754,1884,1,118,11,78,影视,影视剪辑
阿虏的财力有多豪横？吃顿拉面竟然能吃出五百万！,表哥说动漫,268066,818823,215,1729,1313,3136,1,15,27,83,,
“咋的 瞧不起带闪的关羽？”,楠鸽闪马,267700,1416326,18854,114753,3234,15401,231,1308,1635,7906,游戏,电子竞技
【小卖部】突发！哑巴溜子寡妇四眼将会永久离开小卖部....,-超级小能猫-,265179,265179,18324,18324,2442,2442,1581,1581,2163,2163,生活,搞笑
大张伟：一个清醒活在娱乐圈的摇滚人,话很多的小姐姐们,264860,264860,21538,21538,2993,2993,1413,1413,7225,7225,娱乐,娱乐杂谈
粉丝在暗网下载到奇怪的我的世界，打开后电脑中病毒了！,,264503,2274704,3230,64099,8371,42716,3,615,1092,8799,游戏,单机游戏
【瑞克与莫蒂】瑞克大战“尿大师”，好不下饭的故事……第六季第八集剧情解析＃236,安迪视频,264111,264111,23183,23183,1719,1719,1189,1189,3870,3870,,
对着猫屁股吹气它会生气吗？,太喜欢栗子了无法自拔,263397,687816,18622,66367,1349,4350,45,277,68,339,动物圈,喵星人
辣鸡赢麻了！11月新品快餐大赏！,网不红萌叔Joey,263085,263085,22945,22945,1416,1416,291,291,1305,1305,美食,美食测评
这可能是我这辈子距离梅西最近的一次,,262029,7961655,35411,1008165,2975,72225,145,8205,6656,169704,,
「第二别走」,,261280,3811874,594,10754,3611,69324,6,24,213,3247,美食,美食制作
当你有个年龄差很大的哥哥,自来卷三木,260726,1410538,9425,104417,4101,14778,162,2021,1759,17398,生活,搞笑
不谈恋爱的男生可以多爽？独居老宅男的房间分享！,方糖sky,259876,363147,11912,15612,9708,13347,1243,1777,4922,6419,科技,数码
简单的想哭，有手就行的板栗焖饭,Tiger西西,259700,403436,42416,68750,4071,6818,178,471,1116,2563,美食,美食制作
5斤肥肠，一把螺丝椒，做“青椒煎肥肠”看吃相就知道不简单,,259165,577261,7392,23135,408,952,138,573,1300,4070,美食,美食记录
一口气看完《大兵小将》，士兵精通各种装死方法的，屡次死里逃生,田佐剪影,259036,649740,1103,2206,139,280,21,238,43,99,影视,影视杂谈
斗智斗勇！ 妈妈为孩子安心网课删掉娱乐软件，孩子重新下载后隐藏,新民晚报,259010,286243,3163,3827,295,344,121,143,0,45,资讯,社会
谁不爱这一份骰子牛肉！真的很嫩很有嚼劲～也太香了,美式不加糖K,258581,1489409,4200,30692,261,1430,108,807,48,259,美食,美食侦探
第一次在寝室尝试喷漆，废了好多块板子才出了一个镜头！！,依云比比,256187,404555,7987,17061,462,989,45,77,33,61,生活,日常
执法人员：我是来干啥的来着？,世界美食official,255697,255697,29906,29906,1025,1025,645,645,2870,2870,美食,美食侦探
我判得很长，你忍一下！粉丝和geigei在2035有个约！,辛西娅撩剧,255544,815073,11377,43118,832,2694,592,2189,423,1474,娱乐,娱乐杂谈
红警对手守不住全都退守江东！一人独占陆地所有资源！,红警HBK08,255099,255099,17409,17409,547,547,380,380,2389,2389,游戏,单机游戏
《动物迷惑行为大赏132》,龙馍馍,254301,254301,24256,24256,1081,1081,206,206,1934,1934,动物圈,大熊猫
叫破喉咙也没有人来救你的,爱养柴的刘小姐,252835,733884,26906,88177,2147,8582,224,963,259,1025,动物圈,汪星人
少年觉醒不死之身，唯一的愿望竟是死去,香橙说漫,251338,1529744,769,5843,4081,24978,2,113,196,892,国创,国产原创相关
好奇害死猫,知安君,251306,1300530,11679,53430,780,3755,128,762,60,349,动画,综合
比起弟弟我更喜欢妹妹呀！,陈不打工陈,251096,304242,5538,7141,1124,1252,162,291,271,469,生活,日常
新版植物大战僵尸就这？玩了之后我人傻了！,花生味花生酱,250951,1101956,14923,76499,1389,6909,246,3055,367,3420,游戏,单机游戏
女子定错位置被外卖小哥训斥，大喊：倒了八辈子霉遇到你,,249865,368219,9738,16560,364,709,669,1949,168,254,资讯,社会
红警碰巧撞见李鬼了！和队友超级武器配合一套组合拳！,,249479,249479,16087,16087,459,459,339,339,1809,1809,游戏,单机游戏
“短短几秒钟 心动了六次”,颜值预报圆,249473,249473,32518,32518,9503,9503,141,141,850,850,娱乐,明星
阿根廷2-0墨西哥！梅西贴地斩，连场进球，巨星是如何改变战局的！,隔壁红魔,248952,1657100,4871,52483,383,2531,184,2526,596,5049,,
带大家看一下第一视角取油，找一下儿时的记忆！,,248741,3124599,3155,39095,190,1835,47,803,19,304,美食,美食制作
头好痒！,,247760,247760,20060,20060,197,197,365,365,370,370,生活,搞笑
秦汉以来中国父系第一大家族【聊聊各地的特色大姓04】,何解毒,247752,247752,18803,18803,3601,3601,2642,2642,5297,5297,知识,人文历史
母亲不愿意剪断孩子的脐带，孩子被迫成为妈宝男陪伴母亲一生,南乔巧,247021,1739662,119,9434,976,6169,2,199,27,240,,
1944年英国陆军单兵口粮有多豪华？,超哥日记,246506,526094,14068,16937,1153,2718,95,125,126,232,美食,美食测评
【赝波行动轮换图】每日8级 摆完挂机 简单好抄（完结至11.28冻原矿场8）,萧然Q,246311,4903116,4290,72617,-40,19953,136,1926,6670,70415,游戏,手机游戏
我的英国同学带我去听了她的中文课，憋笑差点憋出内伤，哈哈哈哈,猫der和饭饭的日常,245702,834162,18803,81725,1411,5197,162,887,318,1242,生活,搞笑
实在不行，我就改行吧……,唯佳酱,245371,265612,14660,17764,1289,1406,45,82,61,103,生活,绘画
我直接一整个震惊住！,i爱探险的Dora,244833,22486740,1209,307925,1139,216492,40,9925,272,25126,时尚,美妆
《功能型饮料》,小李与小手,243868,4427500,3324,66046,2337,36422,11,190,76,1179,生活,搞笑
姜 太 公 钓 鱼,枫泽雨畔,243865,810683,36602,146650,5597,18510,166,777,4069,13030,动画,综合
一个赌徒的心声，这个世上是没有后悔药的，珍爱生命，远离赌博！,带你去T星,243764,1419542,5797,43720,369,2065,294,1723,122,411,生活,日常
青铜局果然卧虎藏龙,搞得自己很帅一班主任,243725,357589,22078,34974,582,821,251,493,743,1499,游戏,电子竞技
多名德国球员赛后告诉西班牙球员：要战胜日本队,环球网,243436,243436,11672,11672,531,531,1364,1364,83,83,资讯,热点
大雄在翻花绳的世界里称王称霸，混的风生水起，却害苦了哆啦A梦,漫心奥说,243239,946154,107,1066,965,2240,0,87,19,71,动画,综合
长达百米的百面老虎机，能让所有赌鬼戒赌的神器,无幻漫剪,242849,755637,241,2802,979,2627,0,1,28,103,动画,
“我会遇到好多有趣的人，但我不会落下你.” 今日的9个笑脸，希望能温暖你这个冬天~,街头爬楼党,242420,1484802,16334,82848,1905,13429,138,1024,1881,9399,科技,数码
我不管你的酒店有多高档，我只知道它的地板沾了水就一定滑！,项真爽,241771,1229244,22374,131246,1250,6700,51,401,534,3202,生活,搞笑
烫伤的黄金1分钟是送医院吗？错！,皮肤科教授张堂德,241555,509959,20386,46698,6778,15299,264,556,352,733,知识,科学科普
KFC新品芝士意面汉堡到底好不好吃？热辣芝芝肉酥脆皮鸡真的令人上头！,章余飞不是章鱼飞,241228,241228,18856,18856,967,967,1205,1205,2752,2752,美食,美食侦探
"游戏试毒：关于我被盗版我的世界，骗了40块这件事!",渣渣辉TD,240944,765987,3800,17540,5703,20229,27,214,513,1743,游戏,单机游戏
徐州发布：郑州未经沟通 凌晨将870人转运至我市,,240827,2898037,7666,110466,711,10401,-736,6581,355,4481,资讯,社会
我的世界：基岩版极致压榨，速刷绿宝石，村民：一滴都没了,图图图酱吖,239872,450739,21935,46648,6780,12719,73,324,528,1066,游戏,单机游戏
火箭终于得到巴基的手臂啦,丝滑爱燃剪,239490,287251,17039,20448,507,633,81,131,54,66,影视,影视剪辑
《宝可梦朱紫》致命问题，一击必杀必中，公平性崩坏,口袋迷ag,239400,239400,9895,9895,840,840,1736,1736,2185,2185,游戏,单机游戏
7千元账号被找回！反复找回三次 情节严重 定性盗窃！,螃蟹账号脱坑号分享,239054,239054,13495,13495,726,726,1792,1792,1770,1770,游戏,网络游戏
你相信命运中的巧合吗？,搞笑稀奇古怪日常,238827,2924684,683,47836,1261,16078,23,1591,52,904,知识,人文历史
街头弹唱 陈粒《走马》世界孤立我任它奚落,林宝馨,237799,282101,14439,17526,3000,3597,547,892,6079,7447,音乐,翻唱
在法国诺曼底吃席，海鲜盛宴流水席，海洋美味就在这一桌,Yooupi食途,235723,1266574,18484,122903,1317,7296,268,2709,3888,38121,美食,田园美食
剧TOP：这里就是我钮祜禄?如玥的坟墓！TVB绝唱大戏《金枝欲孽》P6（大结局）,电影最TOP,235102,490263,14255,44206,1418,5335,451,1639,12217,35342,影视,影视杂谈
涂成对应颜色？照葫芦画瓢就行了呗，涂着涂着发现不对了,唐公主玉儿,234984,808150,139,835,1055,3788,0,14,33,121,游戏,单机游戏
挖槽，妹子试400斤杠铃，一抬当场脖子被压没了,baby小凌儿,234708,257961,3287,3835,556,639,394,459,155,181,汽车,汽车生活
她吃顿烧烤廋十斤，我吃顿烧烤得胖十斤【总裁镇不住少奶奶了】,小风漫画,234578,677025,1917,4752,18163,47689,0,3,415,745,动画,
年轻人就应该奔赴自己的热爱 绽放青春吧,舞者HR浩然,233961,1241208,8335,41338,553,2847,60,284,78,421,舞蹈,街舞
顶级饭店的糖醋排骨秘方，没想到这么简单！秘诀只有这2点！,盗月社食遇记,233862,995391,20899,117390,8531,34157,204,2200,7251,51020,美食,美食制作
恋爱告急 ?(? ? ?ω? ? ?)?,沛沛瑶呀爱吃糖呀,232734,232734,14735,14735,3356,3356,1271,1271,3678,3678,舞蹈,明星舞蹈
老蟹和老痞穿一条裤长大,漆哈哈说电影,230525,2111624,128,2089,908,8073,0,38,19,144,,
【睡前消息517】正威旋转门，欢迎安庆人,马督工,230503,468210,33929,86397,9329,23773,777,3063,51527,124291,知识,社科·法律·心理
【Q&A】网红cp能问的不能问的都在这了,吴一斤斤,230005,411642,18102,30697,1411,2329,278,786,1334,2621,生活,日常
今年爆火的国风单曲《难却》你听过吗？,浅影阿_,229730,229730,13339,13339,2019,2019,851,851,4158,4158,音乐,翻唱
“纽扣眼仿妆＂挑战！假如把眼睛变成纽扣，竟然一个比一个更暗黑,桂圆子同学,228732,1061248,326,1680,4980,24233,7,50,85,483,生活,搞笑
陈翔六点半：一句话，让女神对我穷追不舍,陈翔六点半,228472,228472,18344,18344,353,353,523,523,1233,1233,影视,短片
也许你的故事并不是从快乐开始的，可是你看看现在，你有面条，你有功夫，你还有我”,三脚猫燃剪,227979,650820,21181,35975,9356,24406,62,109,1438,2285,影视,影视剪辑
谁能拒绝一只打npy就能弹出声音的小香蕉呢～,玩具达人-安妮,227905,2534565,2784,37213,776,12290,31,542,53,802,生活,日常
给冬哥来一波回忆杀,,226608,843642,15455,62654,556,1688,12,157,70,324,生活,日常
【绝命伪钞者】一口气看完国内首部伪钞题材网剧《伪钞者之末路》,加班影视,225597,1610926,351,1894,1198,8378,2,11,83,441,影视,影视杂谈
小黄瓜摸了真的会长不大吗？,刘惟与,225469,2565532,1540,32861,1836,20564,7,255,105,1375,生活,日常
声称为“支持伊朗女性争取人权”，美国篡改了伊朗的国旗，伊朗足协：世界杯应立刻开除美国队！,,225174,225174,15508,15508,338,338,895,895,71,71,资讯,环球
3.3复刻必抽角色-雷电将军全方位解析,小早柚原神,225103,279834,30293,37362,8652,10631,485,658,826,1065,游戏,手机游戏
你好Ai绘画，我为我自己发声,,223865,223865,26813,26813,722,722,618,618,853,853,生活,搞笑
工作餐都出盲盒？一顿花了1500，到底都吃了些啥？,哇塞几张,223702,590456,16806,57171,565,2296,156,774,3500,11738,美食,美食侦探
罗马女权活动家要求消除性别暴力,RT今日俄罗斯,223047,223047,6212,6212,711,711,577,577,41,41,资讯,环球
我套娃了套娃我10小时的人【鸡你太美看到死】,没那么太古,222895,222895,22203,22203,1840,1840,1019,1019,2361,2361,生活,搞笑
宅家时装秀｜来看看南方妈妈会喜欢的穿搭～,我是小柑橘子,222410,543391,11935,29601,3668,10433,148,339,210,457,时尚,服饰
今年冬天吃烤地瓜了吗,瑶一瑶小肉包哦,221811,2073146,25052,261644,2880,25533,181,1654,1220,9629,,
这次是室外装空调，下次说给赤道镶金边也就不奇怪了,,221479,221479,29300,29300,577,577,390,390,243,243,,
留学生眼中最难发音的英文单词是什么?,任性的KIMKILLS,221473,284150,15509,19975,1745,2282,479,881,36,47,知识,校园学习
臣 妾 会 魔 法,mis清寒,221424,1478256,13214,102007,3759,26927,150,1347,2628,19051,鬼畜,鬼畜剧场
童年拆楼游戏的最终结局是什么？玩到最后竟让我泪目,黑黑苹果酱,220746,952034,9742,57588,3410,13120,97,622,4762,27122,游戏,单机游戏
“这姐是中国首个登上MAMA颁奖礼的女团c位”,马颗粒pabo呀,220338,321198,3980,6156,564,706,533,603,46,57,娱乐,粉丝创作
你们搁这儿套娃呢？,,219857,6117288,3393,126347,1765,65031,12,361,180,4891,生活,搞笑
国服大眼,蚱蠓,219043,219043,16537,16537,1189,1189,840,840,1952,1952,游戏,电子竞技
小伙赌球，手机中病毒自动转账20万：拔了卡还在转账，关不了机！,star星视频,218116,218116,3104,3104,610,610,1261,1261,20,20,资讯,社会
女生呵斥图书馆放不雅视频男子遭回怼：你心理素质这么差吗？,新闻晨报,217226,251398,9198,10339,315,396,549,800,37,55,资讯,社会
请不要让我蠢蠢欲动！！！,狂风桑,217066,472350,31575,72670,3360,6539,71,268,853,2751,动物圈,大熊猫
老师的无语瞬间~,晗哥mc,217065,1501909,407,8237,4761,29864,2,39,52,372,游戏,单机游戏
「谬误妹妹」,,215952,764079,470,1776,2100,9588,0,5,109,272,美食,美食制作
《叮叮当！叮叮当！快出心之钢！》,萌新二次方,215825,1268130,13493,83183,2789,13739,121,1535,4428,22800,游戏,电子竞技
【卢克文工作室】从数据读疫情,,214795,214795,20537,20537,4811,4811,169,169,14020,14020,资讯,热点
既然父母没教育，那就交给我来教育,三哈兄弟-沙雕日常,214440,4101363,21797,458388,1684,30637,103,3660,2072,39354,生活,搞笑
这年头真有怪敢给自己挂冰啊？,王小美真的很美丶,214051,805013,12659,53583,926,3555,120,325,120,318,游戏,手机游戏
民进党首次承认“养网军”,小央视频,213885,213885,15554,15554,1063,1063,1172,1172,376,376,资讯,热点
都说我长的像曹贵人，终于拍了,七颗强子,213394,568201,15048,40385,558,1279,92,541,406,1013,生活,搞笑
你敢挑战极速弯道水滑梯吗？整个过程非常刺激！第一视角带你体验,,213205,1694786,384,2286,3914,21451,0,125,56,398,运动,运动综合
你的呕吐系统，设计得有多垃圾？,李白尼的猜想,212768,1372729,14485,98714,2082,12483,268,2670,2679,18010,知识,科学科普
曝外地学生返乡被防疫人员索取隔离费，工作人员：是上级口头通知,,212728,212728,16413,16413,1194,1194,618,618,979,979,资讯,社会
当你假扮NPC失败就会「死亡」!!？,马里奥红叔,212699,959536,6039,88212,5668,16687,30,920,1254,15988,游戏,单机游戏
当 代 热 门 网 络 视 频 现 状,进击的金厂长,212229,2449824,15779,239426,3946,55974,777,11909,13888,183457,动画,综合
《口红离管之谜》,番茄多_唯优色彩,212190,567668,18177,58332,863,2315,33,193,75,284,时尚,美妆
臀桥打卡~第一次189个挑战,想塞满_Purse,212168,274582,3935,4824,3131,4059,173,286,866,1008,时尚,健身
当up在校运会上唱起《孤勇者》并跳起了《爱你》| 南科大2022校运会开幕式力量举社表演,大勒個熊,211995,10487474,12667,799399,1769,98407,96,5298,2702,132982,时尚,健身
形势突变！mid虎和卡萨转会WBG，银河战舰起飞，doinb:灯皇确定WBG,无畏镜中人,211370,358142,2706,4890,72,150,668,1240,432,810,游戏,电子竞技
宣美化妆师有多牛？让我变身欧洲油画少女爱豆,知名相声演员BBBBB大王,211112,436104,12897,35069,1842,4456,263,1089,2115,5888,时尚,美妆
你以为是一个纸箱，其实里面有个小孩,大锤RUNKMD,210021,274278,19008,23253,782,1050,209,489,98,219,汽车,汽车生活
把橘子和毒液一起蒸了,神奇海挪,209915,442261,18188,47067,680,1853,202,992,1995,6065,美食,美食制作
? 3.3 玩 家 现 状 ?,冰糖小堃,209618,453732,31314,65844,7494,13391,178,607,11411,23725,游戏,网络游戏
国服垂直夜 05丨无畏这次，帅的很明显，尬的很直接,上汽大众,209586,366695,9375,19073,1575,4390,446,2164,1626,6031,游戏,电子竞技
《原神》3.3版本PV：「六入尽明，诸相皆无」,原神,209433,3367952,6524,230520,2075,45545,541,18128,2340,68150,游戏,手机游戏
恋爱脑真下头,小名叫建伟,209191,3075092,19504,274204,2941,40375,199,3764,1217,14038,生活,搞笑
不但侮辱买家智商，更是侮辱买家人格！,小暴养龟说,208933,233778,2397,3094,119,157,145,224,56,112,动物圈,爬宠
原想在新同学面前炫耀一番，不料他的真诚打败一切阴阳怪气,开心锤锤,208869,1759472,1324,9554,11,5265,2,40,17,237,动画,综合
以为男孩是不良少年，不料关键时刻他的做法让所有人致敬！影视①,,208769,1746375,171,1438,1249,9748,0,3,22,177,影视,影视杂谈
全联盟最难平衡的辅助，为了将他赶出单人线，设计师花了4年！,黑科技带师阿灰,208568,275665,10780,13093,396,489,420,732,186,247,游戏,电子竞技
看球一定要准时！,英超联赛PL,208437,208437,6271,6271,178,178,40,40,20,20,,
可以自动给客人带上套的自动套鞋机好用吗？,,208258,268979,6136,9648,279,450,204,368,63,94,生活,日常
获得了操控姐姐的超能力,绝不早到小吱吱,208185,637944,4451,19821,1095,3524,232,1044,294,1583,生活,日常
道 理 论 证,清影的扭曲实验室,208025,500037,13440,32528,2451,5689,400,1131,1234,2883,生活,搞笑
《当粑粑人遇到了扎克》,老龙女和扎克,207310,434967,22934,52031,917,1982,82,308,466,1254,游戏,电子竞技
金毛,萌宠宠物推荐官,207228,412234,13502,20354,600,842,128,242,97,176,动物圈,汪星人
【奥特吐槽】我们是黑暗三人小队！！,FOKI咖喱波特,207159,802985,12400,66274,7163,23585,104,917,1481,7276,动画,特摄
"两斤酱牛肉，白酒对瓶吹，干饭人的快乐很简单",田野上的繁荣,206674,745494,7548,37581,248,1308,166,1050,1447,6303,美食,美食侦探
好彩无借力，何以落九天,朱铁雄,206568,669060,39007,123278,6825,20471,232,968,12441,38764,影视,短片
羊村（1）,,206238,7814133,7145,658450,2312,223655,76,16600,4704,431995,生活,搞笑
韩国世越号沉船真相到底是什么？这绝对是新世纪十大未解之谜之一！,李三金Alex,204557,204557,33378,33378,2899,2899,685,685,2439,2439,知识,社科·法律·心理
“给你的爱一直很安静。”,九三的耳朵不是特别好,204419,782481,6514,37384,1878,9250,195,1437,2881,16841,音乐,翻唱
感谢我不懂球却愿意陪我通宵支持阿根廷的女朋友！！还给我准备惊喜，一个阿根廷不哭，一个恭喜阿根廷??,BOANIE万洁,204133,238936,13110,16559,631,742,103,132,348,385,生活,日常
罗马数千名女权活动家要求消除性别暴力,凤凰新闻,204096,204096,10617,10617,602,602,464,464,84,84,资讯,环球
原神|人在现场，节目效果拉满且溢出,小86-原神,203647,272787,27775,36164,2266,2740,124,303,917,1290,游戏,手机游戏
【半佛】为什么小摊总用尖叫的瓶子装调料,硬核的半佛仙人,203033,1090930,7138,54200,603,4729,258,1982,939,5160,知识,财经商业
家人们打了唇钉就别养鸟了,大崎茄茄,202944,227221,18445,21361,1152,1254,66,112,117,166,,
警花测评：警用电击枪威力有多大？一米八小伙的腿都软了？,警花说,202755,1484097,8626,115465,1449,8370,91,1716,102,909,知识,科学科普
“今天是和恶龙抢公主吃的小魔女”｜小说氛围感,Li十七呀-,202131,285530,36819,55282,7376,11834,192,329,637,947,生活,日常
东北唬 唬牌 11月23日 第二更,九转肥肠丶东北唬,201635,763034,0,31061,17,1756,67,289,0,1018,游戏,桌游棋牌
某女仆的教育资料,局长きょくちょ,201538,201538,22143,22143,2773,2773,803,803,2811,2811,生活,绘画
《 手 臂 夹 鸡 蛋 》,记录小生活的蛋黄派,201480,541056,23895,69638,618,1431,89,474,164,860,生活,搞笑
【水果猎人】鉴定热播剧里的蜜拉圣果，能化苦为甜？,杨晓洋的水果世界,201281,467062,25405,61449,563,1470,230,718,471,1345,知识,科学科普
这条视频成本过高！不建议模仿......,z做我的猫i,201259,201259,14612,14612,509,509,89,89,145,145,生活,日常
盘点国足名梗名场面！看完你就知道为什么那么多人骂国足了！,LexBurner,201167,1401167,7368,79834,1093,12208,1,476,2154,27351,,
挑战成为一只世界杯吉祥物,短腿的帕格尼尼,200871,3667562,14958,310171,2672,50790,166,1599,1006,16714,动物圈,喵星人
《 白 蛇 的 替 身 小 卖 部 3.0 》,不寻常的阿尔,200533,826497,14242,98275,6265,25866,41,457,1732,11969,动画,短片·手书·配音
店里卖1588的招牌菜，自己在家做，居然只花了。。。,绵羊料理,199108,3607634,10283,350113,2502,42697,46,2396,8255,229447,美食,美食制作
被丧尸包围，只有一颗子弹怎么办？,卡子哥Game,199071,1138695,10992,76107,911,6438,85,685,110,492,游戏,单机游戏
你管这叫守家！！！——马超插秧的第1202天,一只白色QvQ,198636,198636,21866,21866,506,506,216,216,1629,1629,游戏,电子竞技
迷你世界：三毛女装露脸？有人冒充三毛露脸，还冒充过汉堡！,流浪的三毛丫,198507,409198,824,1606,7310,16467,17,42,109,223,游戏,手机游戏
王者野区大改版！红鸟变成只因！新增赤甲怪！地形调整熊变成猪！,包子入侵SSR,198329,198329,8210,8210,263,263,1144,1144,90,90,游戏,电子竞技
顶级特工用大公鸡射死一名敌军,船长电影解说,197924,1319230,7572,24365,1550,15324,8,48,70,306,影视,影视杂谈
蓝衣战神大战网红甜歌 女混混干架综艺后续来了,小北格斗,197784,226433,19121,21835,4339,5293,64,103,158,208,运动,竞技体育
张嘉倪老公被曝出轨 渣男团再添一员！,动物园会议,197605,388935,8462,20079,499,1182,269,760,688,1515,娱乐,娱乐杂谈
当你的家里来了一只小鸡毛是什么感觉？,英小政狗狗说,197342,300459,35932,56227,2451,3641,67,95,183,259,动物圈,汪星人
遭遇御姐疯狂表白，天成被迫开启变声器，结果尴尬了！,天成说游,197090,779914,291,1235,3229,12732,-1,4,15,105,游戏,手机游戏
这种剧毒河豚鲸，一生只能享用一回，你想尝尝吗,,196993,996926,212,3522,586,2417,0,3,28,123,,
不敢喝啊，这个东西绝对有问题啊,智勇双全富贵君,196923,3317510,9418,188609,1465,36587,130,2889,871,18130,生活,搞笑
点进这条视频，你就离脱单更远了一步,發大柴,196816,196816,16623,16623,391,391,322,322,444,444,影视,短片
【传染病简史1】霍乱：屠戮过亿，将人活活吸干的蓝死病,医学科普联盟,196789,4510962,15575,404815,2798,77172,-234,3517,9896,270378,知识,科学科普
方便面中的“热量炸弹天花板”！5分钟学会，奶香十足！丨奶汁海鲜方便面,老饭骨,196630,196630,15262,15262,3559,3559,395,395,2084,2084,美食,美食制作
杀人犯整容成陌生脸，在逃20年，谁料喝酒时却被刑警一眼识破,,196459,3604784,77,29437,304,4953,0,250,17,367,影视,影视杂谈
「科技美学测评」vivo X90 Pro+测评体验 | 自研V2芯片 双芯旗舰影像 联合蔡司打造,科技美学,196323,196323,9238,9238,679,679,1090,1090,743,743,科技,数码
一周后，深挖网易暴雪分手事件真实内幕，后续可能，国服玩家何去何从？,托比昂首挺胸,195446,758685,10710,51493,2218,10910,472,2256,7391,37224,游戏,电子竞技
我说的vs老婆听到的（史上最真实版2.0）,骚男丶注意马叉虫,195226,195226,20140,20140,684,684,300,300,1661,1661,生活,搞笑
打麻将吗，牌越打越少的那种,解忧黄金回收,195202,741807,2863,8530,143,495,27,148,26,89,生活,手工
今天没有自律，道歉！,,194957,631457,19879,67419,215,800,137,810,431,1652,时尚,健身
【10月】孤独摇滚！05【独家正版】,,194879,669619,3788,24629,25,96,180,1786,2552,12076,番剧,连载动画
南方人小心！寒潮马上冲击暖湿大本营，冬夏对战后隆冬即将胜利,,194589,194589,17722,17722,737,737,1796,1796,1941,1941,知识,科学科普
身法末影人,Minecraft二圣,194301,539172,791,2178,5327,11413,-1,13,36,95,游戏,单机游戏
末日预言、鸟粪法案、救世魔法、毒气战??教科书上一带而过的「哈伯固氮」原来还有这样隐密的剧情??|自说自话的总裁,自说自话的总裁,194197,194197,14148,14148,2470,2470,510,510,2463,2463,知识,人文历史
太理对阵北化，半场落后十分，尹教练对球员的训话，压迫感十足！,小黄CCalm,194114,458816,4071,7426,119,257,122,297,10,36,运动,篮球·足球
本届世界杯最快进球诞生！阿方索开场1分钟破门加拿大梦幻开局！,咪咕体育,193923,193923,2242,2242,148,148,519,519,29,29,,
【女生必看】新型拐卖骗局！人贩子到底有多猖獗？帮助老人？深夜拼车？面试工作？,付曦冉,193837,662264,5576,42053,14328,24043,194,2192,1636,13337,生活,日常
新床垫,小蓝蓝plus,193652,775775,5794,29706,4190,17214,246,1136,620,4177,生活,家居房产
今日无事，勾栏听曲,国风驿站,193210,853670,5924,35715,3058,18361,85,458,1312,5279,舞蹈,舞蹈综合
这样的室友真的很丢碾。,,193072,398892,3874,9543,223,640,20,86,40,92,影视,短片
悄悄问圣僧，烤羊排吃不吃,凉湉子的日常,192850,246886,20000,27059,828,1063,71,163,113,174,美食,美食记录
被阿根廷足球流氓抢座位！这素质，欺负我们人少是吗？,Flora洋叮叮,192272,331187,8250,13557,439,780,577,1770,227,562,,
疯油精，全款拿下,王七叶-,191653,4376215,26429,715058,2828,61927,170,5584,2516,56769,生活,搞笑
追  踪  导  弹  ！【C4快乐阴人流#35】,鲁大能,191644,611365,14742,62395,2509,7356,121,788,4465,18966,游戏,网络游戏
AD辅助共用一个大脑,热气AD,191579,412429,13192,40290,226,703,115,354,421,1788,游戏,电子竞技
你努力状态下洒下的汗水绝不负你！,SAN剪,191258,997609,3801,59723,7030,28547,1,100,722,2179,影视,影视剪辑
我家猫丢失后，在外面混的风生水起，花天酒地！,萌宠指南,190693,217522,21689,24706,1470,1614,227,304,247,279,动物圈,喵星人
原来给富二代当家教是这种体验，长见识了,是闲人张三啊,190682,190682,21187,21187,2048,2048,393,393,166,166,生活,搞笑
特邀愧疚区美食评论员,岛城三人行,190344,280499,25520,36286,1079,1532,108,246,141,260,生活,搞笑
韩国动物园狮子咬死老虎，是否狮子比老虎厉害呢？谁才是百兽之王,海南大漠叔叔,189887,225023,2489,2792,147,166,492,605,0,61,动物圈,野生动物
没想到吧，哥们又活了！搞笑解说世界杯西班牙1:1德国,shhaady,189863,189863,5691,5691,324,324,771,771,481,481,,
“八十年前的话，现在听起来多么讽刺”,wrizedm,189454,2506480,11819,191523,7070,103345,35,855,2994,44065,影视,影视剪辑
梅西无解远射，恩佐世界波！阿根廷2-0拿下墨西哥，重获出线主动权,司马尘,188385,805441,3886,30684,299,1999,66,1238,460,6330,,
男生的各种超能力，男生还有哪些钞能力？#内容过于真实#搞笑#段子#场景#超能力#钞能力,俺叫玛克希姆,187968,1267057,16619,112998,1262,8675,55,301,57,366,生活,搞笑
太意外了！27日一大早！荷兰宣布：售华光刻机！拜登三次致电全部拒接！原因曝光震撼全中国！,六六历史工作室,187853,207995,2908,3344,134,152,310,348,31,42,科技,工业·工程·机械
